beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,k,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.004103146494594795,1,datasets_sb01.npz,0.8710790102316734,0.8932937737747692,0.87107901023167,2,0.4564485255711007,unconstrained_1tok_mc,0.044751780198318776,0.04715163728827093,5,150,0.5,tmp\smoke_unconstrained_1tok_mc.csv,0.4675757613367396,0.8823961155343855,0.9538839131346684,0.47010673199351927,0.4148203541976458,1,5.370000144466758e-05,0.0068165999837219715,0.006047500006388873,0.012864099990110844,0.015467799996258691,0.014578599977539852,4.0316666709259156e-05,0.001631999999517575,2.1100015146657825e-05,0.0007251000206451863,0.016215600015129894,2.8799986466765404e-05,1.285709494892246,0.03982800440480502,0.04222786149475718
1.0,0.011538820062451166,1,datasets_sb01.npz,1.1291724191422081,1.1700376551764182,1.12917241914221,2,0.5892935866209782,unconstrained_1tok_mc,0.07587181221482878,0.08683907407743144,5,150,0.5,tmp\smoke_unconstrained_1tok_mc.csv,0.1855937694139179,0.9540914375024078,0.991005417465934,0.8054759092066063,0.7684976680884898,2,1.2599979527294636e-05,0.001458599988836795,0.0060397000052034855,0.007498299994040281,0.007921800017356873,0.007859099976485595,4.026466670135657e-05,0.0003251000016462058,1.1500000255182385e-05,5.950001650489867e-05,0.007993700011866167,2.3100001271814108e-05,1.6690512516634382,0.06202522813988738,0.07299249000249004
