beta,bwVar,change_count,changed_iteration_count,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
1.0,0.01948660342227906,569,20,1,datasets_sb01.npz,0.8592876214666865,0.8828302164132227,0.8592876214666827,0.2992468447906811,constrained_1to1_gibbs,0.081644541737782,0.25952423706066774,0.08006913505232183,20,600,0.5,tmp\smoke_constrained_1to1_gibbs_profile.csv,0.6842628924980706,0.8960995703341901,0.9754255975976269,0.23639859324686144,0.2118366778361195,1,4.0499959141016006e-05,0.013343400147277862,0.004130899964366108,0.01747430011164397,0.020036900008562952,0.019500400056131184,6.884833273943514e-06,0.0019474999862723053,1.9499973859637976e-05,0.0004841000190936029,0.020541700010653585,3.809999907389283e-05,1.4193283981426918,0.06118360814438899,0.23906330346727472,0.05960820145892881
1.0,0.034277721938731506,573,20,1,datasets_sb01.npz,1.0298060710903258,1.0253109128883404,1.0298060710903265,0.35515590063521685,constrained_1to1_gibbs,0.11848002199476979,0.31181855480495985,0.11553853676414633,20,600,0.5,tmp\smoke_constrained_1to1_gibbs_profile.csv,0.6514174996865083,0.9719068260965984,0.9920698837148334,0.3297531386802262,0.32048932641009015,2,1.1899974197149277e-05,0.00533550011459738,0.0026249998481944203,0.0079604999627918,0.008256700006313622,0.008190599910449237,4.374999746990701e-06,0.00019099999917671084,1.0899966582655907e-05,5.440000677481294e-05,0.008322699985001236,2.719997428357601e-05,1.7044562415454347,0.0824884139591017,0.27582694676929176,0.07954692872847825
1.0,0.009939937152337118,565,20,1,datasets_sb01.npz,1.415763994075455,1.4295891704255723,1.4157639940754492,0.8649127282041987,constrained_1to1_gibbs,0.07898717125988271,0.26078835654585414,0.0760615009270334,20,600,0.5,tmp\smoke_constrained_1to1_gibbs_profile.csv,0.6473954622407304,0.9712741221424006,0.9927503062817907,0.33345751988869066,0.32387865990167014,3,1.1899974197149277e-05,0.005724400107283145,0.002863799862097949,0.008588199969381094,0.008900900022126734,0.008842199924401939,4.772999770163248e-06,0.00021379999816417694,7.90000194683671e-06,5.640002200379968e-05,0.008965900051407516,2.829998265951872e-05,1.9666152599467113,0.06855023724992873,0.25035142253590015,0.06562456691707942
