beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,k,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.004103146494594795,1,datasets_sb01.npz,0.8710790102316734,0.8932937737747692,0.87107901023167,2,0.4564485255711007,unconstrained_1tok_mc,0.044751780198318776,0.04715163728827093,5,150,0.5,tmp\smoke_unconstrained_1tok_mc_after_guard.csv,0.21620660381800835,0.940179117205092,0.9835873947623138,0.7700367942007323,0.7239725133870836,1,2.5999994250014424e-05,0.001762300031259656,0.00590109996846877,0.007663399999728426,0.008246200013672933,0.008151000016368926,3.934066645645847e-05,0.0004311000229790807,2.1799991372972727e-05,0.00011400002404116094,0.008383800013689324,3.0499999411404133e-05,1.285709494892246,0.03982800440480502,0.04222786149475718
1.0,0.011538820062451166,1,datasets_sb01.npz,1.1291724191422081,1.1700376551764182,1.12917241914221,2,0.5892935866209782,unconstrained_1tok_mc,0.07587181221482878,0.08683907407743144,5,150,0.5,tmp\smoke_unconstrained_1tok_mc_after_guard.csv,0.18230323609006235,0.9533551978917844,0.9906744080075623,0.8087772149423413,0.771051961801722,2,1.2600008631125093e-05,0.001445300062187016,0.006112899980507791,0.007558200042694807,0.008020500012207776,0.007928000035462901,4.0752666536718606e-05,0.00032469999860040843,1.4099990949034691e-05,6.049999501556158e-05,0.008096000005025417,3.2499985536560416e-05,1.6690512516634382,0.06202522813988738,0.07299249000249004
