beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,k,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.01150089941588841,1,datasets_sb01.npz,0.9486450767629027,0.9735822373138577,0.9486450767629002,3,0.5014759561722761,unconstrained_1tok_mc,0.0520512865498215,0.05657906176143888,5,150,0.5,tmp\smoke_unconstrained_1tok_mc_k3.csv,0.15742616012347918,0.8153960970363726,0.9885766774310026,0.8069328996108049,0.6579699369128935,1,9.379998664371669e-05,0.0014764999505132437,0.006171100016217679,0.0076475999667309225,0.00946750000002794,0.009378999966429546,4.1140666774784524e-05,0.0016093000012915581,1.9500002963468432e-05,8.860000525601208e-05,0.009576900018146262,2.8300011763349175e-05,1.3958141973535292,0.03825020725075541,0.042777982462372785
