rep,beta,tau_hat,abs_bias,g0_gap,x_gap,tau_hat_NN,abs_bias_NN,g0_gap_NN,x_gap_NN,distance_to_NN,n,n_mcmc,mu,seed
1,0,0.8938094653966983,0.10619053460330174,0.02596553048531735,0.40250820148126587,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.09944156032019824,100,1000,0.3,12345
1,0.25,0.8988767909775501,0.10112320902244987,0.025504233368902066,0.3894639143531498,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.10450888590105012,100,1000,0.3,12345
1,0.5,0.8791645035548463,0.12083549644515368,0.025468133047389038,0.3878907834616854,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.08479659847834631,100,1000,0.3,12345
1,1,0.870973097914446,0.129026902085554,0.024852030914986348,0.3743161197739588,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.07660519283794598,100,1000,0.3,12345
1,2,0.834556777635579,0.165443222364421,0.022901035627128776,0.3309858467969088,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.04018887255907899,100,1000,0.3,12345
1,3,0.812367413865794,0.18763258613420597,0.020308876238890817,0.28308862348167857,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.017999508789294016,100,1000,0.3,12345
1,4,0.7950188880917566,0.20498111190824342,0.018573695327328218,0.24877258927010387,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.0006509830152565677,100,1000,0.3,12345
1,5,0.7759788171505037,0.22402118284949635,0.015963365043307483,0.20467109827480442,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.01838908792599636,100,1000,0.3,12345
1,8,0.7676955303531262,0.2323044696468738,0.012147403726786668,0.14254283519119115,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.026672374723373804,100,1000,0.3,12345
1,10,0.7647609568872699,0.23523904311273014,0.010888168168860375,0.12558185287611978,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.029606948189230153,100,1000,0.3,12345
1,15,0.7474032041160724,0.2525967958839276,0.00961758128714,0.10817675811721073,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.0469647009604276,100,1000,0.3,12345
1,20,0.7367644255216999,0.26323557447830015,0.009380697416058128,0.10265533715912165,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.05760347955480016,100,1000,0.3,12345
1,30,0.7296207514307279,0.2703792485692721,0.00910726752118027,0.09720543932578837,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.0647471536457721,100,1000,0.3,12345
1,50,0.718974912343303,0.281025087656697,0.008917811466636786,0.09239675175884848,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.075392992733197,100,1000,0.3,12345
1,75,0.7176457468861223,0.28235425311387774,0.00868478091420528,0.08733680850035658,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.07672215819037775,100,1000,0.3,12345
1,100,0.7178271855718013,0.28217281442819875,0.008720117692427927,0.08709610091401547,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.07654071950469876,100,1000,0.3,12345
1,150,0.7235065444691307,0.27649345553086935,0.00854820185900704,0.08386666581358969,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.07086136060736936,100,1000,0.3,12345
1,200,0.7199451330982221,0.28005486690177794,0.008666933990849359,0.08491660512113552,0.7943679050765,0.2056320949235,0.006409083227745901,0.05466336219467213,0.07442277197827796,100,1000,0.3,12345
2,0,1.2336827892225546,0.2336827892225546,0.009468201750359522,0.13198539579810947,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.057118914427137346,100,1000,0.3,12345
2,0.25,1.2446025258058533,0.2446025258058533,0.009337859531978868,0.1300529151381275,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.046199177843838646,100,1000,0.3,12345
2,0.5,1.2385159581814753,0.2385159581814753,0.009671472843177091,0.13214821624484877,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.05228574546821663,100,1000,0.3,12345
2,1,1.2495595168396012,0.2495595168396012,0.009400688240025455,0.12666519443926927,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.04124218681009073,100,1000,0.3,12345
2,2,1.2585232248791787,0.25852322487917867,0.008379381050849595,0.11157026336789486,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.032278478770513264,100,1000,0.3,12345
2,3,1.262567411687707,0.26256741168770703,0.007949979436391537,0.10618219345693232,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.028234291961984903,100,1000,0.3,12345
2,4,1.2861367507190302,0.2861367507190302,0.006991646486047311,0.0938648117453268,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.004664952930661714,100,1000,0.3,12345
2,5,1.2868701475612703,0.2868701475612703,0.006536615923738987,0.09044077320880696,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.003931556088421662,100,1000,0.3,12345
2,8,1.2942253247075792,0.2942253247075792,0.006019647008064482,0.08747051602592672,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.003423621057887294,100,1000,0.3,12345
2,10,1.300956363728091,0.300956363728091,0.00543012401329826,0.08207200114548287,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.010154660078399047,100,1000,0.3,12345
2,15,1.3109651511737461,0.3109651511737461,0.005201742348118971,0.08270729077599213,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.02016344752405419,100,1000,0.3,12345
2,20,1.3236773885531488,0.32367738855314876,0.004928160290872064,0.07941476438786456,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.032875684903456825,100,1000,0.3,12345
2,30,1.3300116865982419,0.33001168659824187,0.004671187903683751,0.07716048335227482,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.03920998294854994,100,1000,0.3,12345
2,50,1.328281604620302,0.3282816046203021,0.004450664198363565,0.07426669811669213,1.290801703649692,0.29080170364969193,0.004579553482400319,0.07727919434909884,0.03747990097061016,100,1000,0.3,12345
