acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_acceptance_in_mcmc,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_proposal_in_mcmc,sim,time_allocation,time_mcmc_acceptance,time_mcmc_estimation,time_mcmc_proposal,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
554,1.0,0.01308495603066951,1,datasets_sb01.npz,1.4007149032616588,1.4083999320672516,1.400714903261659,0.7953063329792642,constrained_1to1,0.09540804273515543,0.2930633465068548,0.09508101647648728,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.00582342391637802,0.8604543002965557,0.9994763581445573,0.9998525250830024,0.13327146983987273,21,3.100023604929447e-06,0.0021807994635310024,0.32239820092217997,0.0499084995535668,0.37448749993927777,0.3756017999839969,0.3746837000071537,4.99084995535668e-05,0.0001522000238765031,8.300004992634058e-06,4.650000482797623e-05,0.3756571999983862,4.090002039447427e-05,2.0061234735440534,0.08231000174845525,0.2799653055201546,0.0819829754897871
520,1.0,0.013258157345794042,1,datasets_sb01.npz,1.3048426196551286,1.2992090932966793,1.3048426196551286,0.7330550841970331,constrained_1to1,0.08510542110194783,0.27630535501216585,0.0853256057819562,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005869206244393423,0.8581277159864302,0.9993722236386057,0.9998122301148684,0.1354640270707367,22,6.799993570894003e-06,0.002492800384061411,0.3646975002484396,0.057534999563358724,0.42472530019585975,0.4259734000079334,0.42499210019013844,5.753499956335872e-05,0.0002136999974027276,2.4800014216452837e-05,5.479998071677983e-05,0.4260534000059124,4.630000330507755e-05,1.876630155113224,0.071834005598808,0.26303393950902604,0.07205419027881638
513,1.0,0.02440795322174353,1,datasets_sb01.npz,0.7940377387036137,0.7671419632897669,0.7940377387036106,0.15383644678042763,constrained_1to1,0.106689320642471,0.2957204097080298,0.10115288496287303,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.00575477969998539,0.8576346110771194,0.9993957395279385,0.9998263974685414,0.13609206118987036,23,3.5999983083456755e-06,0.002177700138418004,0.324738799885381,0.051499399793101475,0.3784158998169005,0.3795368999999482,0.3786446998419706,5.149939979310147e-05,0.00018370000179857016,7.399998139590025e-06,5.7900004321709275e-05,0.3796028000069782,4.150002496317029e-05,1.4342390306267998,0.08225695946750573,0.27128804853306454,0.07672052378790775
489,1.0,0.013681804979118818,1,datasets_sb01.npz,0.8850939512083205,0.9138742374175238,0.8850939512083177,0.34459496334056194,constrained_1to1,0.07604621925397526,0.24663808482830987,0.07019071708251173,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.006034002554912296,0.8523335821456742,0.9994298357833856,0.9998410255569771,0.14114616794941584,24,3.3999967854470015e-06,0.0022697998792864382,0.32080370010226034,0.05309469992062077,0.37616819990216754,0.3773591000062879,0.3763827999064233,5.3094699920620766e-05,0.00016799999866634607,8.100003469735384e-06,5.139998393133283e-05,0.37741909999749623,4.320000880397856e-05,1.425592939076079,0.062350732469877324,0.23294259804421194,0.0564952302984138
526,1.0,0.0140493850167217,1,datasets_sb01.npz,1.3156239007512491,1.3155747793123849,1.31562390075125,0.6849809947867077,constrained_1to1,0.10352729978222652,0.312078377977546,0.1065557125469853,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005805221578540038,0.8512960106082604,0.9983167476666972,0.9998400306596548,0.14146340574045366,25,5.999987479299307e-06,0.0023953000199981034,0.3518465998931788,0.058369399688672274,0.41261129960184917,0.414388000004692,0.41330699957325123,5.836939968867227e-05,0.0006489999941550195,7.90000194683671e-06,5.7999975979328156e-05,0.41445429998566397,4.069998976774514e-05,1.9462668067157907,0.0894638653804881,0.2980149435758076,0.09249227814524688
464,1.0,0.016249340654886153,1,datasets_sb01.npz,0.982611219026902,0.9957997734446072,0.9826112190268989,0.37258284381841,constrained_1to1,0.09686969454381318,0.3071370252640161,0.10439099787359846,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.0062679167910317845,0.8579443169385581,0.9995101305991696,0.9998629920290236,0.13536727961838135,26,3.7999998312443495e-06,0.0027189007087145,0.37234199984231964,0.05871969982399605,0.4337806003750302,0.43495150000671856,0.433993200364057,5.8719699823996053e-05,0.00016709999181330204,7.399998139590025e-06,5.169998621568084e-05,0.4350110999948811,4.169999738223851e-05,1.592639594235394,0.08060410454827215,0.29087143526847503,0.08812540787805742
502,1.0,0.008994567900544868,1,datasets_sb01.npz,0.8833794213007194,0.8732708449428366,0.8833794213007133,0.2842430660949623,constrained_1to1,0.09344137133726549,0.28245661519105836,0.08715598854702969,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.0060868846875961995,0.8555062535822874,0.9994288576946562,0.9998436315198342,0.1379179666875677,27,3.7999998312443495e-06,0.0024253009469248354,0.3410686995193828,0.05495300015900284,0.39844700062531047,0.39963430000352673,0.3986747006129008,5.4953000159002843e-05,0.00016870000399649143,8.99998121894896e-06,5.2799994591623545e-05,0.39969679998466745,5.5199983762577176e-05,1.4825157765064767,0.08443780886882007,0.27345305272261294,0.07815242607858428
481,1.0,0.010803373328933365,1,datasets_sb01.npz,0.9881254633444863,0.9897512350489809,0.9881254633444837,0.44898734013524844,constrained_1to1,0.07566376402998212,0.25295406920401475,0.07206566639810749,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.0059626360033318065,0.85610740155136,0.9994223519589841,0.9998267117106233,0.13743514785322306,28,4.0000013541430235e-06,0.0023221998708322644,0.3336110999516677,0.05352530028903857,0.38945860011153854,0.39061070000752807,0.38968370013753884,5.352530028903857e-05,0.0001776000135578215,7.399998139590025e-06,5.9699988923966885e-05,0.3906783999991603,4.350001108832657e-05,1.527263586553724,0.06484958732771982,0.24213989250175247,0.0612514896958452
488,1.0,0.017285020451934037,1,datasets_sb01.npz,0.7036141376058633,0.7140760712718928,0.7036141376058641,0.07714528450155123,constrained_1to1,0.10216139731097254,0.3088827919501383,0.10592535525036478,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.006041676268336749,0.8573228847249705,0.99940052164233,0.999834927094761,0.13612118420714214,29,3.4999975468963385e-06,0.0023860996298026294,0.338794200506527,0.05375970058958046,0.39494000072591007,0.3961231999855954,0.39517690072534606,5.375970058958046e-05,0.00017210000078193843,1.270000939257443e-05,5.190001684240997e-05,0.39618859998881817,6.130000110715628e-05,1.3300829907101754,0.08485909183858657,0.2915804864777523,0.08862304977797882
448,1.0,0.011887793589600957,1,datasets_sb01.npz,1.031974257759376,1.052928780191762,1.031974257759376,0.4448996387616957,constrained_1to1,0.08971694301105569,0.2894282978471423,0.0923863149648577,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005868546338849223,0.8573461886041974,0.9993345400682417,0.999662976165698,0.13621435560342557,30,3.9000005926936865e-06,0.0022657999652437866,0.3312350995838642,0.0525913001911249,0.3860921997402329,0.38737909999326803,0.3863492997188587,5.25913001911249e-05,0.00020069998572580516,1.719998545013368e-05,0.00011230001109652221,0.3875096999981906,5.2499992307275534e-05,1.6190488767570563,0.07781726162786513,0.27752861646395177,0.08048663358166715
569,1.0,0.014595896995958915,1,datasets_sb01.npz,0.5281540140730592,0.5478507733740247,0.528154014073057,-0.12463553282521733,constrained_1to1,0.11092622671273875,0.31286155851752984,0.107691534811618,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005818017310127609,0.8572390974742702,0.9994111774185002,0.9996950878463546,0.13643782608704494,31,3.9000005926936865e-06,0.002226800163043663,0.32829479975043796,0.05222050007432699,0.3827420999878086,0.38392799999564886,0.38296759995864704,5.222050007432699e-05,0.00018169998656958342,7.399998139590025e-06,0.00010910001583397388,0.3840451000141911,3.989998367615044e-05,1.1809435609713357,0.09631573381978388,0.298251065624575,0.09308104191866313
461,1.0,0.011912411247390628,1,datasets_sb01.npz,1.1187281203925463,1.1223187729202146,1.1187281203925463,0.5615520173518613,constrained_1to1,0.08081143528727716,0.26897923585605027,0.08091285663953197,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.007127185661171411,0.8558053945599866,0.9992678230341571,0.9998438086708114,0.13644035966272777,32,3.4999975468963385e-06,0.0027517999697010964,0.3306678000080865,0.052679500076919794,0.3860991000547074,0.3872850999759976,0.3863820000551641,5.2679500076919797e-05,0.00022829999215900898,7.499998901039362e-06,5.2400020649656653e-05,0.387345600000117,5.110001075081527e-05,1.6759042234332313,0.06888711162863914,0.2570549121974123,0.06898853298089395
479,1.0,0.01216461323155768,1,datasets_sb01.npz,0.8621083011982371,0.8447996630417351,0.8621083011982368,0.3268516470329702,constrained_1to1,0.07457821892654003,0.2574691654882845,0.07482302831463943,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005695059087512903,0.8557873081600762,0.999530119211579,0.9998686154742219,0.13811532570097743,33,3.2999960239976645e-06,0.0026022006350103766,0.39121229932061397,0.0631079998856876,0.45692249984131195,0.4581369999796152,0.45713729987619445,6.310799988568761e-05,0.00016610001330263913,8.800008799880743e-06,5.1000009989365935e-05,0.45819720000145026,4.5400025555863976e-05,1.397364955363504,0.06240144108175079,0.2452923876434953,0.06264625046985019
539,1.0,0.014482694974110984,1,datasets_sb01.npz,0.6798735898733964,0.6796607047554571,0.6798735898733959,0.0868214882542453,constrained_1to1,0.09155320575668782,0.2798401936771068,0.08785239451303496,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005567784505423674,0.8661374501445487,0.9994797782027632,0.999843045644496,0.12784394724365386,34,4.1000021155923605e-06,0.002433600660879165,0.37877360021229833,0.05587879958329722,0.4370860004564747,0.4382751999946777,0.43731350047164597,5.587879958329722e-05,0.0001770000089891255,8.100003469735384e-06,6.009999196976423e-05,0.4383439999946859,4.640000406652689e-05,1.2729256914925475,0.07705602808760273,0.2653430160080217,0.07335521684394987
519,1.0,0.011543442865713226,1,datasets_sb01.npz,0.6769005036453905,0.6724451604136118,0.6769005036453914,0.11753652690043703,constrained_1to1,0.08144732884213056,0.2779713292245904,0.08543778108895345,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005912438229220039,0.8575228422212492,0.9994303429349929,0.9998347601539319,0.13607594717141608,35,3.3999967854470015e-06,0.0024999000888783485,0.36278489997494034,0.05753570003435016,0.42282050009816885,0.4241616000072099,0.4230615000706166,5.753570003435016e-05,0.00018309999722987413,8.200004231184721e-06,6.120000034570694e-05,0.42423169998801313,5.449997843243182e-05,1.2362644803903438,0.06989234253355162,0.26641634291601146,0.0738827947803745
481,1.0,0.009149740883277347,1,datasets_sb01.npz,0.716210292822094,0.7189749334865001,0.7162102928220927,0.19132439120878075,constrained_1to1,0.07171626658486588,0.25109228114464277,0.069946212867554,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005890608982200664,0.857290892456266,0.9994267952489246,0.999843716543684,0.13632681351271778,36,3.5999983083456755e-06,0.0023407000408042222,0.34084959980100393,0.05417099979240447,0.39736129963421263,0.39857239997945726,0.39758919965242967,5.417099979240447e-05,0.00017320000915788114,8.300004992634058e-06,5.329999839887023e-05,0.3986346999881789,5.110001075081527e-05,1.2410961944354073,0.06255737596070525,0.24193339052048213,0.060787322243393366
463,1.0,0.01047462854647811,1,datasets_sb01.npz,0.6910562485118521,0.6771893719088405,0.6910562485118504,0.09202238433799936,constrained_1to1,0.09340940504661024,0.29651272748491625,0.0959125250176131,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.006016046154405756,0.8578237249895165,0.9993031553108609,0.9998343415268865,0.13556204210584127,37,6.80002267472446e-06,0.0023492004547733814,0.33520440064603463,0.052935499959858134,0.39048910106066614,0.39170480001484975,0.3907614010677207,5.2935499959858134e-05,0.00021899997955188155,8.99998121894896e-06,5.529998452402651e-05,0.3917696999851614,4.650000482797623e-05,1.290090112685705,0.08292430187158566,0.28602762430989165,0.08542742184258852
445,1.0,0.029252323218272834,1,datasets_sb01.npz,0.9371764720676108,0.9237814997268837,0.9371764720676081,0.29843431201296766,constrained_1to1,0.10620354722804855,0.2881005083665916,0.09973877027358981,1000,1000,0.5,results\constrained_1to1_beta1_profile_1.csv,0.005757603033250629,0.8604060976227584,0.9994090124430169,0.9998286486718828,0.13332750935779258,38,3.6999990697950125e-06,0.002214099484262988,0.33106679943739437,0.0512714002688881,0.38455229919054545,0.3856911000038963,0.38477969920495525,5.12714002688881e-05,0.00018289999570697546,6.900023436173797e-06,5.8600009651854634e-05,0.3857572000124492,4.080001963302493e-05,1.5759186321222538,0.07692197168655744,0.25881893282510054,0.0704571947320987
