acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,ll,method,miVar,miVarclus,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus
503,1.0,0.003176361006641324,1,datasets_sb01.npz,0.7771671717184226,0.7777589592253207,0.369143255996651,constrained_1tok,0.04333702514601401,0.2129206152751475,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8527974684473548,0.9990850801642956,0.9998193561480487,0.14642157572094308,0.1462876117169409,33,3.500026650726795e-06,0.32884509989526123,0.05640960024902597,0.3852547001442872,0.386325899977237,0.3856075000949204,5.640960024902597e-05,0.00030969997169449925,8.600007276982069e-06,6.0699996538460255e-05,0.3863956999848597,3.9599952287971973e-05,1.1851910874401943,0.040157487778366044,0.20974107790749952
460,1.0,0.0025502979778904765,1,datasets_sb01.npz,0.845008601016833,0.8463412523213416,0.3789622665797991,constrained_1tok,0.05653873017549865,0.2376098976105617,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8578857505372993,0.9991074887672424,0.9997992202135064,0.14134789281200444,0.1412217382299431,34,3.600027412176132e-06,0.3369022002443671,0.05545949947554618,0.3923616997199133,0.39338699996005744,0.3927121997694485,5.545949947554618e-05,0.0003125000512227416,7.499998901039362e-06,7.100001676008105e-05,0.3934659999795258,3.439997090026736e-05,1.3110549354538668,0.053985881899630286,0.23505704933469332
467,1.0,0.0019318200760622642,1,datasets_sb01.npz,0.6720547253484428,0.6753157719661658,0.2415983621273719,constrained_1tok,0.04823320508056812,0.22605430286401898,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8511087186907906,0.9992268981311592,0.9998559094306073,0.1482327784784337,0.14811817944036856,35,2.9999646358191967e-06,0.33544450032059103,0.05837729963241145,0.3938217999530025,0.39483379997545853,0.3941264998866245,5.837729963241145e-05,0.0002655999851413071,7.299997378140688e-06,4.910002462565899e-05,0.3948907000012696,3.609998384490609e-05,1.1025110885695137,0.046299453184429795,0.22412055096788067
451,1.0,0.0026991104331500213,1,datasets_sb01.npz,0.7318451296133246,0.7316126069882178,0.3215479481396335,constrained_1tok,0.04382126643202181,0.19641793907681654,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8548735203369386,0.9992502260283517,0.9998697969630591,0.14448503681130684,0.1443767056914131,36,3.400025889277458e-06,0.3715830004075542,0.06275539973285049,0.4343384001404047,0.435417199973017,0.43466430011903867,6.275539973285049e-05,0.00028449995443224907,8.200004231184721e-06,4.7900015488266945e-05,0.4354738999973051,3.7999998312443495e-05,1.1421423110870157,0.04111945688843864,0.19371612953323336
462,1.0,0.003321025287571674,1,datasets_sb01.npz,0.7502923811917142,0.7432790868981101,0.2735821033590428,constrained_1tok,0.05915573953334618,0.2666799122979276,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8510704887566093,0.999149394841692,0.9998441877821674,0.14820496999704905,0.14807890608508267,37,3.4999684430658817e-06,0.3341826995019801,0.05814490013290197,0.39232759963488206,0.39336099999491125,0.39266159961698577,5.814490013290197e-05,0.0002921000123023987,8.200004231184721e-06,5.269999383017421e-05,0.3934222999960184,3.840000135824084e-05,1.2270026590243854,0.055831393220486934,0.2633555659850683
443,1.0,0.002995944214621598,1,datasets_sb01.npz,0.9268030533744256,0.9187683481650158,0.4664061703536651,constrained_1tok,0.0551763041168346,0.23672823224363956,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8548350408837485,0.9991330936835511,0.999832491930251,0.14442325423113764,0.14429805279980254,38,1.2100033927708864e-05,0.33003949996782467,0.055711400345899165,0.38575090031372383,0.38678239996079355,0.38608560035936534,5.571140034589916e-05,0.0002838000073097646,8.800008799880743e-06,5.5500015150755644e-05,0.38684719998855144,3.880000440403819e-05,1.3871999363951861,0.05217736395799838,0.23372929208480334
498,1.0,0.0017891609250178086,1,datasets_sb01.npz,1.1399442171612904,1.1414957991242014,0.6970950960193273,constrained_1tok,0.051050433177896995,0.23568543158974475,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8533238813605336,0.9991809021678651,0.999792041523134,0.14597658991567383,0.14585702080733146,39,3.500026650726795e-06,0.33170440152753145,0.05669759964803234,0.3884020011755638,0.38941999996313825,0.3887204012135044,5.6697599648032336e-05,0.00027740001678466797,2.4900014977902174e-05,5.560001591220498e-05,0.3895009999978356,3.749999450519681e-05,1.5827933383032535,0.049259483091954166,0.23389448150380193
439,1.0,0.0016516001442210288,1,datasets_sb01.npz,1.3256063173762933,1.3276211512983158,0.8959378084543153,constrained_1tok,0.04805680642420761,0.206556281425279,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8511214577510519,0.9991516039877459,0.9998259905260731,0.14815584106144272,0.14803014623669403,40,3.600027412176132e-06,0.3416941992472857,0.05942870059516281,0.40112289984244853,0.40220700000645593,0.4014634998748079,5.942870059516281e-05,0.0002997000119648874,7.700000423938036e-06,6.170000415295362e-05,0.4022770000156015,3.7299992982298136e-05,1.7552748262982714,0.046403554679842356,0.20490302968091373
401,1.0,0.0023440585096938652,1,datasets_sb01.npz,1.090590254534222,1.0899007484521614,0.6205010646905853,constrained_1tok,0.05752390837355447,0.22111329458613843,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8497853504562951,0.9992036392201878,0.9998172170152883,0.14953737446403192,0.14941828876389268,41,3.200024366378784e-06,0.3410407002666034,0.059965399268548936,0.4010060995351523,0.40204289997927845,0.4013256995822303,5.9965399268548934e-05,0.00028500001644715667,6.999995093792677e-06,6.610003765672445e-05,0.40211640001507476,3.1400006264448166e-05,1.5606794443778589,0.05517750580535091,0.21876689201793487
477,1.0,0.0016354312913150289,1,datasets_sb01.npz,0.8977494950373138,0.8912973788808889,0.45787701755089444,constrained_1tok,0.05036646096679522,0.23265310428500174,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.855946068587281,0.9992614671145948,0.9998805290818421,0.14342131988851978,0.1433153985273139,42,2.900022082030773e-06,0.365427001088392,0.06118529918603599,0.426612300274428,0.42766790004679933,0.4269276003469713,6.118529918603599e-05,0.00027730001602321863,7.800001185387373e-06,4.2899977415800095e-05,0.4277190000284463,3.5100034438073635e-05,1.3376219725237333,0.04872939424418888,0.2310160375623954
450,1.0,0.002706824031088725,1,datasets_sb01.npz,0.7462689434780387,0.7453347171715299,0.30627656896636735,constrained_1tok,0.05039392170668963,0.2496812180866292,1000,1000,0.5,results\constrained_1tok_beta1_profile_1.csv,0.8515888028517611,0.9993392848060927,0.9998725288844009,0.14784816748498028,0.1477504819543316,43,3.2999669201672077e-06,0.3887289988924749,0.06744440126931295,0.45617340016178787,0.4573005000129342,0.45647500013001263,6.744440126931294e-05,0.0002664000494405627,6.700051017105579e-06,5.110003985464573e-05,0.45735880004940554,3.189995186403394e-05,1.1862613179897101,0.047684390851569815,0.24697168723150936
