beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarpaired,n_mcmc,pstar,result_file,sim,ul,wiVar,wiVarpaired
1.0,0.028802642610652136,1,datasets_sb01.npz,0.9835953454328052,0.9775122764941819,0.9835953454327997,0.4026463537299808,unconstrained_1to1,0.08785446974191181,0.08817832621988272,1000,0.5,results\unconstrained_1to1_beta1_1.csv,280,1.5645443371356298,0.059023024488649024,0.059346880966619935
1.0,0.03646551895649337,1,datasets_sb01.npz,1.1623441594881874,1.1673448315783812,1.162344159488187,0.5473669107679803,unconstrained_1to1,0.09844778645446572,0.09714130193460202,1000,0.5,results\unconstrained_1to1_beta1_1.csv,281,1.7773214082083943,0.061945801979015856,0.06063931745915215
1.0,0.03254204020288804,1,datasets_sb01.npz,0.9858682941068425,0.9885642386459284,0.9858682941068392,0.3886762355946727,unconstrained_1to1,0.09283588992867631,0.09108015912913055,1000,0.5,results\unconstrained_1to1_beta1_1.csv,282,1.5830603526190123,0.06026130768558538,0.05850557688603962
1.0,0.02819799031672552,1,datasets_sb01.npz,1.454992024185674,1.4519870203768912,1.4549920241856706,0.8665311586620562,unconstrained_1to1,0.09014113657142996,0.08806724126270535,1000,0.5,results\unconstrained_1to1_beta1_1.csv,283,2.043452889709292,0.06191494826438771,0.0598410529556631
1.0,0.030637032779548636,1,datasets_sb01.npz,1.267222591218063,1.2660887457035443,1.2672225912180661,0.647817488026034,unconstrained_1to1,0.09987054400779051,0.09973550917867006,1000,0.5,results\unconstrained_1to1_beta1_1.csv,284,1.886627694410092,0.06920287419546232,0.06906783936634188
1.0,0.05304695664775267,1,datasets_sb01.npz,1.0208976960574727,1.0122729812574986,1.0208976960574687,0.2764227816098078,unconstrained_1to1,0.14427397392801383,0.1425548005070952,1000,0.5,results\unconstrained_1to1_beta1_1.csv,285,1.7653726105051377,0.0911739703236134,0.08945479690269478
1.0,0.03665022324190198,1,datasets_sb01.npz,0.8456362261945383,0.8418136580505834,0.8456362261945418,0.1547396977518808,unconstrained_1to1,0.12425500130521548,0.12390818502640415,1000,0.5,results\unconstrained_1to1_beta1_1.csv,286,1.5365327546371956,0.0875681278400716,0.08722131156126027
1.0,0.0345613759594824,1,datasets_sb01.npz,1.4686670369350727,1.4638054569247227,1.4686670369350736,0.8306811610437521,unconstrained_1to1,0.1059522016443189,0.1056484124319294,1000,0.5,results\unconstrained_1to1_beta1_1.csv,287,2.1066529128263936,0.07135626430887701,0.07105247509648752
1.0,0.03119726114928699,1,datasets_sb01.npz,1.034385972557504,1.0385171466333127,1.0343859725575026,0.3968348216629941,unconstrained_1to1,0.10580785870650619,0.1044166809281616,1000,0.5,results\unconstrained_1to1_beta1_1.csv,288,1.6719371234520137,0.07457940029606992,0.07318822251772533
1.0,0.031234821827348505,1,datasets_sb01.npz,1.0920770958976036,1.0923318433431817,1.092077095897601,0.5123640185328024,unconstrained_1to1,0.08748106311634943,0.0867068922204797,1000,0.5,results\unconstrained_1to1_beta1_1.csv,289,1.6717901732624048,0.05621500646717358,0.05544083557130384
1.0,0.03443876379050914,1,datasets_sb01.npz,0.7760732137596633,0.768190547786486,0.7760732137596603,0.1254490969169646,unconstrained_1to1,0.11019151952762957,0.1107317681424968,1000,0.5,results\unconstrained_1to1_beta1_1.csv,290,1.426697330602362,0.07571831697332991,0.07625856558819716
1.0,0.04433162057222143,1,datasets_sb01.npz,1.1327814309478434,1.130869366936258,1.1327814309478368,0.45039103009673587,unconstrained_1to1,0.12121424905605355,0.12078254576979555,1000,0.5,results\unconstrained_1to1_beta1_1.csv,291,1.815171831798951,0.0768382968632599,0.07640659357700191
1.0,0.03725531705812679,1,datasets_sb01.npz,0.8709344936653215,0.8744704136976702,0.8709344936653199,0.16271085859081458,unconstrained_1to1,0.1305655761344618,0.12681412240169143,1000,0.5,results\unconstrained_1to1_beta1_1.csv,292,1.5791581287398284,0.09327300375927688,0.08952155002650651
1.0,0.03332621340821205,1,datasets_sb01.npz,1.0402889852387474,1.0362559831175264,1.040288985238745,0.4238490536545222,unconstrained_1to1,0.0989166465148803,0.09861065433892657,1000,0.5,results\unconstrained_1to1_beta1_1.csv,293,1.6567289168229724,0.06555710689326004,0.06525111471730632
1.0,0.032481258680895825,1,datasets_sb01.npz,1.2216271081374301,1.228751209048319,1.221627108137429,0.5996852505023745,unconstrained_1to1,0.100690252571466,0.10049237908540384,1000,0.5,results\unconstrained_1to1_beta1_1.csv,294,1.8435689657724859,0.06817651263188927,0.06797863914582712
1.0,0.06245553365790582,1,datasets_sb01.npz,0.8252928013724995,0.8279750062921543,0.8252928013724936,0.03182326294310778,unconstrained_1to1,0.16388846012477926,0.1624223407946298,1000,0.5,results\unconstrained_1to1_beta1_1.csv,295,1.6187623398018913,0.10137047093321552,0.09990435160306609
1.0,0.03382495844144593,1,datasets_sb01.npz,1.2067573898800326,1.2062313069799642,1.2067573898800323,0.5685739359359013,unconstrained_1to1,0.10601783654937033,0.10558126152372763,1000,0.5,results\unconstrained_1to1_beta1_1.csv,296,1.8449408438241637,0.07215905314948295,0.07172247812384026
1.0,0.0350146755634485,1,datasets_sb01.npz,1.1242776753552466,1.127455661256973,1.1242776753552506,0.5331363125759756,unconstrained_1to1,0.09096421043016807,0.09076782776692985,1000,0.5,results\unconstrained_1to1_beta1_1.csv,297,1.7154190381345176,0.05591452019115613,0.055718137527917905
1.0,0.033559354474714045,1,datasets_sb01.npz,1.1018614097935442,1.1029479929755697,1.101861409793542,0.511011411083566,unconstrained_1to1,0.09087456293616755,0.08969872324288597,1000,0.5,results\unconstrained_1to1_beta1_1.csv,298,1.6927114085035224,0.05728164910697879,0.056105809413697215
1.0,0.0495216241536396,1,datasets_sb01.npz,1.1582343899628993,1.1654168063265216,1.1582343899628975,0.4455239336520741,unconstrained_1to1,0.13222516517461078,0.1320192842718723,1000,0.5,results\unconstrained_1to1_beta1_1.csv,299,1.8709448462737246,0.08265401939681753,0.08244813849407905
1.0,0.03149119037146107,1,datasets_sb01.npz,0.9197034452298645,0.913881165732581,0.9197034452298644,0.30744025157433297,unconstrained_1to1,0.09758075237017672,0.09774226762800892,1000,0.5,results\unconstrained_1to1_beta1_1.csv,300,1.5319666388853959,0.06605807080834418,0.06621958606617638
1.0,0.02891385484236896,1,datasets_sb01.npz,1.0876695085156634,1.0883515188356532,1.0876695085156682,0.48902220532604557,unconstrained_1to1,0.0932888883840593,0.09258216594263245,1000,0.5,results\unconstrained_1to1_beta1_1.csv,301,1.6863168117052811,0.06434611968684797,0.06363939724542113
1.0,0.05272292530535126,1,datasets_sb01.npz,0.607526979341842,0.6093799824778918,0.6075269793418411,-0.08952145083008156,unconstrained_1to1,0.12647764317085147,0.12606332936284023,1000,0.5,results\unconstrained_1to1_beta1_1.csv,302,1.3045754095137654,0.07370199494019487,0.07328768113218362
1.0,0.032796885645512856,1,datasets_sb01.npz,0.8546592470350654,0.847332292865203,0.8546592470350647,0.22162995914911743,unconstrained_1to1,0.10431228637062431,0.10419963620355002,1000,0.5,results\unconstrained_1to1_beta1_1.csv,303,1.4876885349210132,0.07148260383946595,0.07136995367239166
1.0,0.035704143979477826,1,datasets_sb01.npz,1.0860839980877586,1.0911749786944303,1.0860839980877628,0.4635474576547868,unconstrained_1to1,0.10088289883752946,0.09987122599893386,1000,0.5,results\unconstrained_1to1_beta1_1.csv,304,1.7086205385207305,0.06514305071407217,0.06413137787547656
1.0,0.05058550370683219,1,datasets_sb01.npz,0.715921882974419,0.7153767023070621,0.7159218829744175,-0.007492505465470756,unconstrained_1to1,0.13622667050235832,0.1353601521769357,1000,0.5,results\unconstrained_1to1_beta1_1.csv,305,1.4393362714143088,0.08559058129181932,0.08472406296639667
1.0,0.029768800612926413,1,datasets_sb01.npz,1.0604251925401558,1.0539840380067136,1.060425192540153,0.46711237006993744,unconstrained_1to1,0.09163372170647043,0.09199820176043298,1000,0.5,results\unconstrained_1to1_beta1_1.csv,306,1.653738015010374,0.061835152292931087,0.06219963234689365
1.0,0.035460631882245214,1,datasets_sb01.npz,1.5479334251782848,1.5428212715353906,1.5479334251782844,0.89026612862016,unconstrained_1to1,0.11259013769316756,0.11172238822180552,1000,0.5,results\unconstrained_1to1_beta1_1.csv,307,2.2056007217364098,0.0770940451790401,0.07622629570767807
1.0,0.038194686846717285,1,datasets_sb01.npz,1.168171574632216,1.1646143729737728,1.168171574632217,0.49180782586107374,unconstrained_1to1,0.11908265323088113,0.11968357946534602,1000,0.5,results\unconstrained_1to1_beta1_1.csv,308,1.8445353234033584,0.08084977169731714,0.08145069793178203
1.0,0.03388735348667057,1,datasets_sb01.npz,1.255656841395255,1.2584984595937034,1.255656841395255,0.633942733416443,unconstrained_1to1,0.10061652229797213,0.1009753331195562,1000,0.5,results\unconstrained_1to1_beta1_1.csv,309,1.877370949374067,0.0666952814578149,0.06705409227939897
1.0,0.03342201032874226,1,datasets_sb01.npz,0.8742727130333178,0.8658644036104519,0.8742727130333188,0.2730173070014772,unconstrained_1to1,0.09410351501523152,0.09371394002188013,1000,0.5,results\unconstrained_1to1_beta1_1.csv,310,1.4755281190651584,0.06064808267616053,0.06025850768280914
1.0,0.0432904342117681,1,datasets_sb01.npz,0.7371362296552967,0.7413513744683187,0.7371362296552993,0.014731455686633699,unconstrained_1to1,0.1358466934227184,0.13567876005753862,1000,0.5,results\unconstrained_1to1_beta1_1.csv,311,1.4595410036239596,0.09251296877673855,0.09234503541155877
1.0,0.033157826940635966,1,datasets_sb01.npz,0.7889345097764592,0.782828616981621,0.788934509776457,0.1658708497932373,unconstrained_1to1,0.10105381205531236,0.10068980404149575,1000,0.5,results\unconstrained_1to1_beta1_1.csv,312,1.411998169759681,0.06786282728773577,0.06749881927391914
1.0,0.031942004474901434,1,datasets_sb01.npz,1.636260870895772,1.6311202233211075,1.6362608708957718,0.9880880647398292,unconstrained_1to1,0.10936276203666943,0.10706894799310279,1000,0.5,results\unconstrained_1to1_beta1_1.csv,313,2.2844336770517146,0.0773888155572931,0.07509500151372646
1.0,0.041192862585531335,1,datasets_sb01.npz,1.3125043681060329,1.3128967843469246,1.312504368106031,0.6463744733356335,unconstrained_1to1,0.11550630901364625,0.11466400884868427,1000,0.5,results\unconstrained_1to1_beta1_1.csv,314,1.9786342628764322,0.0742722535655294,0.0734299534005674
1.0,0.03443697047248657,1,datasets_sb01.npz,0.738447845111471,0.733919325879415,0.7384478451114687,0.09252210217433476,unconstrained_1to1,0.10860580627574223,0.10687511125818233,1000,0.5,results\unconstrained_1to1_beta1_1.csv,315,1.3843735880486072,0.07413439883278318,0.07240370381522328
1.0,0.029586214593744636,1,datasets_sb01.npz,1.276497819949532,1.280692518395285,1.2764978199495312,0.7226665057507655,unconstrained_1to1,0.07984410781630906,0.07930895896045152,1000,0.5,results\unconstrained_1to1_beta1_1.csv,316,1.8303291341482986,0.050228307007970686,0.04969315815211315
1.0,0.03204691683371914,1,datasets_sb01.npz,1.2651969893131587,1.27072703999062,1.2651969893131616,0.6746269925967285,unconstrained_1to1,0.0907884529939724,0.09065795561937731,1000,0.5,results\unconstrained_1to1_beta1_1.csv,317,1.855766986029589,0.05870948924341954,0.05857899186882446
1.0,0.03256028091527089,1,datasets_sb01.npz,0.8554267969660506,0.8593035157026963,0.8554267969660532,0.2390461605561085,unconstrained_1to1,0.09889761790429125,0.09850189884126512,1000,0.5,results\unconstrained_1to1_beta1_1.csv,318,1.4718074333759927,0.0663047767081051,0.06590905764507897
1.0,0.027639559003440152,1,datasets_sb01.npz,1.0360716412227615,1.0393875550693408,1.0360716412227609,0.4777519877414005,unconstrained_1to1,0.08114349111400122,0.08153936896752051,1000,0.5,results\unconstrained_1to1_beta1_1.csv,319,1.5943912947041226,0.053476292551557635,0.05387217040507693
1.0,0.027261044021245205,1,datasets_sb01.npz,1.2398800993674681,1.2417290036097182,1.239880099367472,0.6462553803543158,unconstrained_1to1,0.09173008825058414,0.09143347970266125,1000,0.5,results\unconstrained_1to1_beta1_1.csv,320,1.8335048183806204,0.0644417831853177,0.0641451746373948
1.0,0.03195585336928505,1,datasets_sb01.npz,0.8889802781817427,0.8799414162731143,0.8889802781817396,0.28946472371074805,unconstrained_1to1,0.09355968868509584,0.09319049853344773,1000,0.5,results\unconstrained_1to1_beta1_1.csv,321,1.4884958326527373,0.06157187946244152,0.061202689310793396
1.0,0.04137152549784199,1,datasets_sb01.npz,1.0480557682248792,1.0590277645851514,1.048055768224879,0.3514950446711045,unconstrained_1to1,0.12630071886655514,0.12581977679588457,1000,0.5,results\unconstrained_1to1_beta1_1.csv,322,1.744616491778654,0.0848878218432153,0.08440687977254475
1.0,0.037520094182144983,1,datasets_sb01.npz,0.8142318689477597,0.8184692072939381,0.8142318689477575,0.12315357615835243,unconstrained_1to1,0.12432038909952148,0.12351397401116512,1000,0.5,results\unconstrained_1to1_beta1_1.csv,323,1.505310161737167,0.08676277482319435,0.085956359734838
1.0,0.03344733778511529,1,datasets_sb01.npz,1.4059381742905088,1.4109585851880508,1.4059381742905044,0.8328047952034718,unconstrained_1to1,0.08550652598493474,0.08574160466572103,1000,0.5,results\unconstrained_1to1_beta1_1.csv,324,1.9790715533775458,0.05202574086203434,0.052260819542820636
1.0,0.03971844614547892,1,datasets_sb01.npz,1.2482189167089721,1.2500447383730195,1.2482189167089732,0.5742542996109177,unconstrained_1to1,0.11823935472202393,0.11869023377039142,1000,0.5,results\unconstrained_1to1_beta1_1.csv,325,1.9221835338070266,0.07848119013039954,0.07893206917876702
1.0,0.03394092061221644,1,datasets_sb01.npz,1.0421650063558219,1.0522744514838505,1.0421650063558228,0.42828112239018823,unconstrained_1to1,0.09809803805516754,0.09768181262768594,1000,0.5,results\unconstrained_1to1_beta1_1.csv,326,1.6560488903214554,0.06412317652233888,0.06370695109485729
1.0,0.030224106604141262,1,datasets_sb01.npz,1.29802067024462,1.3024329264918584,1.2980206702446189,0.6945413648925008,unconstrained_1to1,0.09480093502402027,0.09446130564329165,1000,0.5,results\unconstrained_1to1_beta1_1.csv,327,1.9014999755967392,0.06454660431327487,0.06420697493254625
1.0,0.04346423850272002,1,datasets_sb01.npz,0.7647277846650512,0.7680408451720555,0.7647277846650485,0.0995321290566149,unconstrained_1to1,0.11518254379434023,0.11436926492165014,1000,0.5,results\unconstrained_1to1_beta1_1.csv,328,1.4299234402734875,0.07167484105311749,0.0708615621804274
1.0,0.0342296463871703,1,datasets_sb01.npz,1.026787116798116,1.018885925128696,1.026787116798114,0.3965856635477769,unconstrained_1to1,0.10338241141160956,0.10200798611602888,1000,0.5,results\unconstrained_1to1_beta1_1.csv,329,1.656988570048455,0.0691185353780521,0.0677441100824714
1.0,0.03921285110122386,1,datasets_sb01.npz,1.3501596341586493,1.3481088511146249,1.3501596341586501,0.679894041215506,unconstrained_1to1,0.11694501381805066,0.1157443942085617,1000,0.5,results\unconstrained_1to1_beta1_1.csv,330,2.0204252271017924,0.07769294986572557,0.07649233025623661
1.0,0.04388423618247277,1,datasets_sb01.npz,1.037887458319721,1.0356639446563434,1.037887458319715,0.38691436159932246,unconstrained_1to1,0.11030975964539394,0.11022004781812192,1000,0.5,results\unconstrained_1to1_beta1_1.csv,331,1.6888605550401197,0.06638163922673869,0.06629192739946668
1.0,0.03121096398875009,1,datasets_sb01.npz,0.7237257104792855,0.7243226848766986,0.7237257104792895,0.09931166263154845,unconstrained_1to1,0.10149232172782072,0.10050754120767885,1000,0.5,results\unconstrained_1to1_beta1_1.csv,332,1.3481397583270225,0.07025014677508187,0.06926536625494001
1.0,0.036268541256104424,1,datasets_sb01.npz,1.6201594959012837,1.6150570453388178,1.6201594959012877,0.9383047223538823,unconstrained_1to1,0.121024034831679,0.12040215024989429,1000,0.5,results\unconstrained_1to1_beta1_1.csv,333,2.3020142694486854,0.08471922503431847,0.08409734045253377
1.0,0.03593032284624098,1,datasets_sb01.npz,0.7839557525859302,0.7853073066558538,0.78395575258593,0.1328116377673928,unconstrained_1to1,0.11036772653655161,0.10964410428312041,1000,0.5,results\unconstrained_1to1_beta1_1.csv,334,1.4350998674044675,0.07440147336746439,0.07367785111403319
1.0,0.03205644158847758,1,datasets_sb01.npz,1.2159420731831974,1.220449668953995,1.2159420731831987,0.5595953833014392,unconstrained_1to1,0.11213842599925573,0.11069575146982713,1000,0.5,results\unconstrained_1to1_beta1_1.csv,335,1.8722887630649554,0.08004992796918968,0.07860725343976108
1.0,0.036247629745623934,1,datasets_sb01.npz,0.6773024687702325,0.6681615526952599,0.6773024687702316,0.02764423391370574,unconstrained_1to1,0.10986459342901345,0.10965580069805844,1000,0.5,results\unconstrained_1to1_beta1_1.csv,336,1.3269607036267592,0.07358071605364389,0.0733719233226889
1.0,0.047132334647246525,1,datasets_sb01.npz,1.1518378810857852,1.1472531560215349,1.1518378810857788,0.4364241928949104,unconstrained_1to1,0.13323009820149684,0.13452802285121068,1000,0.5,results\unconstrained_1to1_beta1_1.csv,337,1.86725156927666,0.08605063121960307,0.08734855586931692
1.0,0.045546384018663955,1,datasets_sb01.npz,0.6590309398231998,0.6562265215139907,0.6590309398231966,0.006242391249900225,unconstrained_1to1,0.11092588742930944,0.11041258984013874,1000,0.5,results\unconstrained_1to1_beta1_1.csv,338,1.3118194883964995,0.06533395702662682,0.06482065943745613
1.0,0.033932878963798804,1,datasets_sb01.npz,1.0219461140671908,1.0178864130222776,1.0219461140671897,0.40815401469773094,unconstrained_1to1,0.09806870607256585,0.09635762787847615,1000,0.5,results\unconstrained_1to1_beta1_1.csv,339,1.6357382134366507,0.06410189422980325,0.062390816035713545
1.0,0.040608850783142324,1,datasets_sb01.npz,1.0882255211718461,1.0870239166353182,1.0882255211718432,0.4377476581228662,unconstrained_1to1,0.11014198519282786,0.10890562168611986,1000,0.5,results\unconstrained_1to1_beta1_1.csv,340,1.738703384220826,0.0694925255589024,0.06825616205219441
1.0,0.029167790583400164,1,datasets_sb01.npz,1.123987462130168,1.1227502858513396,1.1239874621301673,0.5210582709351477,unconstrained_1to1,0.09462817825777839,0.094720063459702,1000,0.5,results\unconstrained_1to1_beta1_1.csv,341,1.7269166533251883,0.06543121988379483,0.06552310508571844
1.0,0.03467634443901252,1,datasets_sb01.npz,1.3046386786235398,1.2964564904182927,1.304638678623543,0.6435329641709242,unconstrained_1to1,0.1137705033532651,0.11327961797277558,1000,0.5,results\unconstrained_1to1_beta1_1.csv,342,1.9657443930761553,0.07905948256981359,0.07856859718932406
1.0,0.04265805346166041,1,datasets_sb01.npz,1.1630849844689595,1.164781869806926,1.163084984468956,0.5496860012719756,unconstrained_1to1,0.0979431259337499,0.09802613636935689,1000,0.5,results\unconstrained_1to1_beta1_1.csv,343,1.7764839676659432,0.05524241441862783,0.05532542485423483
1.0,0.039121964904301025,1,datasets_sb01.npz,1.1230306621752233,1.120500230939193,1.1230306621752177,0.4029646841933061,unconstrained_1to1,0.1349685059993375,0.13387157210698591,1000,0.5,results\unconstrained_1to1_beta1_1.csv,344,1.8430966401571405,0.09580741913013216,0.0947104852377806
1.0,0.04124704238572359,1,datasets_sb01.npz,1.4577746664865698,1.4430471663547817,1.4577746664865694,0.7992175865596393,unconstrained_1to1,0.11289499883431009,0.11279633285907817,1000,0.5,results\unconstrained_1to1_beta1_1.csv,345,2.1163317464135005,0.07160670940620079,0.07150804343096885
1.0,0.02863235608202225,1,datasets_sb01.npz,0.7317619201574125,0.7315616558770384,0.7317619201574119,0.17362244266050075,unconstrained_1to1,0.08109112774378532,0.07961344348126004,1000,0.5,results\unconstrained_1to1_beta1_1.csv,346,1.289901397654324,0.05243013930568106,0.050952455043155764
1.0,0.02918654661632203,1,datasets_sb01.npz,1.0381214776809198,1.0407094246719106,1.0381214776809158,0.4411533104090254,unconstrained_1to1,0.0927662934027396,0.09179091922878636,1000,0.5,results\unconstrained_1to1_beta1_1.csv,347,1.635089644952814,0.06355056023980125,0.06257518606584801
1.0,0.03942214814043836,0,datasets_sb01.npz,1.724539403313147,1.7314552829867254,1.724539403313146,1.0378518910481165,unconstrained_1to1,0.12274566313534371,0.12010057719644648,1000,0.5,results\unconstrained_1to1_beta1_1.csv,348,2.4112269155781774,0.08328409284676491,0.08063900690786768
1.0,0.03424506782611131,1,datasets_sb01.npz,0.8054925826926401,0.8011800235526054,0.8054925826926425,0.18512623577411957,unconstrained_1to1,0.10018075915999329,0.09990845631547964,1000,0.5,results\unconstrained_1to1_beta1_1.csv,349,1.4258589296111608,0.06590144626605587,0.06562914342154222
1.0,0.027770641907137933,1,datasets_sb01.npz,1.1972067297884192,1.1989893642003333,1.1972067297884155,0.5903531707285742,unconstrained_1to1,0.0958640259640777,0.09684190021938904,1000,0.5,results\unconstrained_1to1_beta1_1.csv,350,1.8040602888482642,0.06806561341503263,0.06904348767034398
1.0,0.02616271780825802,1,datasets_sb01.npz,0.9916891736816239,0.9880066176262241,0.9916891736816241,0.42784049291516735,unconstrained_1to1,0.08275857319920694,0.08311384879813903,1000,0.5,results\unconstrained_1to1_beta1_1.csv,351,1.5555378544480805,0.05656969267314067,0.05692496827207276
1.0,0.046323640733634486,1,datasets_sb01.npz,0.9335898596399631,0.9288899327065683,0.9335898596399618,0.2912753815021689,unconstrained_1to1,0.10739480654556094,0.10740475259047447,1000,0.5,results\unconstrained_1to1_beta1_1.csv,352,1.5759043377777573,0.061024842171192833,0.06103478821610635
1.0,0.03353715487040265,1,datasets_sb01.npz,0.7581151652159934,0.7630497578292366,0.7581151652159952,0.13318153338093042,unconstrained_1to1,0.10166129846901345,0.10194523720316387,1000,0.5,results\unconstrained_1to1_beta1_1.csv,353,1.3830487970510563,0.0680906064437404,0.06837454517789082
1.0,0.03432261323546924,1,datasets_sb01.npz,0.7172056606879083,0.7061935699452413,0.7172056606879087,0.0964254231896291,unconstrained_1to1,0.10031447919315387,0.09929214022214303,1000,0.5,results\unconstrained_1to1_beta1_1.csv,354,1.3379858981861874,0.06595754334444916,0.06493520437343832
1.0,0.031122171290128772,1,datasets_sb01.npz,0.9631178277220045,0.9721286080045811,0.9631178277220045,0.35969683012586484,unconstrained_1to1,0.09478261670655988,0.09530786069083204,1000,0.5,results\unconstrained_1to1_beta1_1.csv,355,1.566538825318144,0.06362932324514098,0.06415456722941314
1.0,0.04140983873947053,1,datasets_sb01.npz,0.559824154455488,0.5619440731431979,0.5598241544554883,-0.07821437968107636,unconstrained_1to1,0.1059696925872386,0.10659090623662229,1000,0.5,results\unconstrained_1to1_beta1_1.csv,356,1.1978626885920525,0.0645184440090286,0.0651396576584123
1.0,0.03956228414242698,1,datasets_sb01.npz,0.8427868962805989,0.8472647716774343,0.8427868962805997,0.15794722907391856,unconstrained_1to1,0.12208594590268554,0.12206049924799525,1000,0.5,results\unconstrained_1to1_beta1_1.csv,357,1.5276265634872792,0.08248409947611614,0.08245865282142585
1.0,0.038108545909109996,1,datasets_sb01.npz,1.040031045990918,1.0486966445554127,1.0400310459909163,0.391807828957928,unconstrained_1to1,0.10937977381835662,0.1092422103749977,1000,0.5,results\unconstrained_1to1_beta1_1.csv,358,1.6882542630239077,0.07123311936333751,0.0710955559199786
1.0,0.045454163387231176,1,datasets_sb01.npz,1.3538776098448098,1.3554428132171683,1.3538776098448106,0.7020586418568636,unconstrained_1to1,0.11059661782300893,0.10870755455162145,1000,0.5,results\unconstrained_1to1_beta1_1.csv,359,2.005696577832756,0.06509700027239053,0.06320793700100305
1.0,0.031415143611687395,1,datasets_sb01.npz,0.994292748670822,0.9923835251478389,0.9942927486708246,0.4173298781216367,unconstrained_1to1,0.08665299718668157,0.0862773488448518,1000,0.5,results\unconstrained_1to1_beta1_1.csv,360,1.5712556192200071,0.055206438431382496,0.05483079008955272
1.0,0.04062974681089738,1,datasets_sb01.npz,0.9071594772146084,0.9056157978033851,0.907159477214605,0.24581875667865072,unconstrained_1to1,0.11385140270695018,0.11355869803963917,1000,0.5,results\unconstrained_1to1_beta1_1.csv,361,1.5685001977505661,0.07318102614924192,0.07288832148193089
1.0,0.03375342620549877,1,datasets_sb01.npz,1.1486926937125463,1.1480096094326995,1.1486926937125417,0.5339257532983627,unconstrained_1to1,0.09838046413635375,0.097902877489558,1000,0.5,results\unconstrained_1to1_beta1_1.csv,362,1.76345963412673,0.06459328450464949,0.06411569785785375
1.0,0.040675591289933075,1,datasets_sb01.npz,0.9779434627193193,0.9875257370052064,0.9779434627193198,0.2951169762477145,unconstrained_1to1,0.121369223924187,0.12089117667368976,1000,0.5,results\unconstrained_1to1_beta1_1.csv,363,1.6607699491909242,0.080652957042964,0.08017490979246675
1.0,0.02795624237696879,1,datasets_sb01.npz,1.3304924826018887,1.3303834620993649,1.3304924826018838,0.70364544186132,unconstrained_1to1,0.10228478042617871,0.10199636392548235,1000,0.5,results\unconstrained_1to1_beta1_1.csv,364,1.9573395233424573,0.07430058180683295,0.07401216530613659
1.0,0.02244706308093771,1,datasets_sb01.npz,1.3805164854615326,1.3762300168414625,1.380516485461537,0.8591012735229846,unconstrained_1to1,0.07077098689111855,0.07064458594105041,1000,0.5,results\unconstrained_1to1_beta1_1.csv,365,1.9019316974000806,0.0483014767470999,0.048175075797031765
1.0,0.03460290785349712,1,datasets_sb01.npz,0.8861003033177971,0.886969750372728,0.8861003033177979,0.27104750509249187,unconstrained_1to1,0.0984719764173204,0.09759245155261641,1000,0.5,results\unconstrained_1to1_beta1_1.csv,366,1.5011531015431023,0.06383446565596979,0.06295494079126579
1.0,0.03275646095511918,1,datasets_sb01.npz,1.0075265188410085,1.0089959156820412,1.0075265188410103,0.42527069511761684,unconstrained_1to1,0.08825016770611344,0.08771480810249954,1000,0.5,results\unconstrained_1to1_beta1_1.csv,367,1.5897823425644002,0.05546095029003915,0.05492559068642524
1.0,0.05108540398644443,1,datasets_sb01.npz,1.1421559057723467,1.1434917980147903,1.1421559057723485,0.3961914840914351,unconstrained_1to1,0.14485186339382988,0.14455867763044078,1000,0.5,results\unconstrained_1to1_beta1_1.csv,368,1.8881203274532583,0.09371537400339901,0.0934221882400099
1.0,0.04444901699330802,1,datasets_sb01.npz,0.8740684517517213,0.870926457179007,0.8740684517517234,0.1633601786872373,unconstrained_1to1,0.13148330107306883,0.13129089122691046,1000,0.5,results\unconstrained_1to1_beta1_1.csv,369,1.5847767248162055,0.0869898350627675,0.08679742521660913
1.0,0.026429887870881043,1,datasets_sb01.npz,0.7728317107505277,0.7659309376817752,0.772831710750526,0.20326340762419404,unconstrained_1to1,0.0844460776567605,0.08381045600602635,1000,0.5,results\unconstrained_1to1_beta1_1.csv,370,1.3424000138768615,0.05798975989800858,0.05735413824727442
1.0,0.03430261671073494,1,datasets_sb01.npz,0.9006574483365843,0.9008825237685272,0.900657448336584,0.243724774642047,unconstrained_1to1,0.11233874889823342,0.11042718795315565,1000,0.5,results\unconstrained_1to1_beta1_1.csv,371,1.5575901220311217,0.07800182957078775,0.07609026862570999
1.0,0.03485516761922229,1,datasets_sb01.npz,1.0510603341557867,1.047675633415044,1.0510603341557825,0.4305482724131706,unconstrained_1to1,0.10022782662642446,0.09991341458876221,1000,0.5,results\unconstrained_1to1_beta1_1.csv,372,1.6715723958984028,0.06533780383958296,0.0650233918019207
1.0,0.02515800349043597,1,datasets_sb01.npz,1.3144346659079387,1.3145083636200907,1.3144346659079382,0.7692172756801475,unconstrained_1to1,0.07737973828790179,0.07714028762169924,1000,0.5,results\unconstrained_1to1_beta1_1.csv,373,1.85965205613573,0.05219657679397538,0.051957126127772826
1.0,0.029441508527848943,1,datasets_sb01.npz,1.0478986459422481,1.0435293489973478,1.0478986459422481,0.4294499182091053,unconstrained_1to1,0.09956237735181778,0.09873332770432657,1000,0.5,results\unconstrained_1to1_beta1_1.csv,374,1.666347373675391,0.07009142731544099,0.06926237766794978
