acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1000,1.0,0.018277098151084546,1,datasets_sb01.npz,1.1087741145298442,1.1108434077557665,1.1087741145298418,0.58008406887471,unconstrained_1tok,0.07275957006841625,0.07080079383258123,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.352728343331543,0.9992599214869428,0.9997352479431522,0.6470104166624959,0.6465315781553997,11,3.900029696524143e-06,0.08631400123704225,0.15820879861712456,0.2445227998541668,0.2454474000260234,0.24470389995258301,5.273626620570818e-06,0.0001498999772593379,8.09994526207447e-06,5.6399963796138763e-05,0.24551239993888885,2.7300091460347176e-05,1.6374641601849784,0.05446419481918063,0.0525054185833456
1000,1.0,0.017756449511901053,1,datasets_sb01.npz,1.127339446144658,1.124728604052136,1.1273394461446595,0.6267189143049046,unconstrained_1tok,0.06523868099216931,0.06396121487138492,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.35149583538114576,0.9992476402674864,0.999740654718573,0.6482395141938443,0.6477518048863405,12,3.900029696524143e-06,0.085776302148588,0.15807229827623814,0.24384860042482615,0.24478389997966588,0.24403220042586327,5.269076609207938e-06,0.0001509999856352806,8.899951353669167e-06,5.4200063459575176e-05,0.24484739999752492,2.8699985705316067e-05,1.6279599779844114,0.047464475030756355,0.046187008909971974
1000,1.0,0.017317960330428803,1,datasets_sb01.npz,1.100056740848942,1.0999231379391787,1.1000567408489343,0.5629884747366819,unconstrained_1tok,0.07508390318222338,0.07572386223114876,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.3567590247425336,0.9992657708281727,0.9997511438913805,0.6429788399067663,0.6425067460856391,13,3.999914042651653e-06,0.08945340116042644,0.161101499106735,0.25055490026716143,0.25148889992851764,0.2507390001555905,5.370049970224499e-06,0.000152299995534122,7.70005863159895e-06,5.450006574392319e-05,0.25155150005593896,2.7799978852272034e-05,1.637125006961202,0.05774862489146416,0.058388583940389524
1000,1.0,0.017579790747147064,1,datasets_sb01.npz,0.738961924285839,0.7400455482213779,0.738961924285836,0.21089233937655683,unconstrained_1tok,0.07258889173944752,0.07293479946592782,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.3513961440549194,0.9992700023353085,0.999760729798445,0.6483471501859341,0.647873858280389,14,3.3999094739556313e-06,0.0860683013452217,0.1586852998007089,0.2447536011459306,0.24568839999847114,0.24493240122683346,5.289509993356963e-06,0.00014670006930828094,8.100061677396297e-06,5.019991658627987e-05,0.24574719998054206,2.8700102120637894e-05,1.267031509195121,0.05499152120155331,0.055337428928033616
1000,1.0,0.01378337778687975,1,datasets_sb01.npz,1.3440416607099683,1.3418504572209966,1.344041660709966,0.8587143748988535,unconstrained_1tok,0.06131366471074126,0.06747808210402387,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.3681321547759836,0.9991482903381027,0.999722029802134,0.6315540362367922,0.6310161355621191,15,3.600027412176132e-06,0.10057930031325668,0.1724031997146085,0.27298250002786517,0.27405390003696084,0.27321520005352795,5.746773323820283e-06,0.0001506999833509326,2.320006024092436e-05,5.259993486106396e-05,0.2741301000351086,7.840001489967108e-05,1.8293689465210832,0.04751650354607463,0.05368092093935724
1000,1.0,0.017422377060276863,1,datasets_sb01.npz,0.8683027809266209,0.8648460325825733,0.8683027809266181,0.34293646915855747,unconstrained_1tok,0.07184760556559197,0.06983226632393627,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.3575184525374305,0.9993442733675488,0.9997132637957575,0.6422469592659198,0.6418258208301184,16,3.700028173625469e-06,0.09966709918808192,0.17892480036243796,0.2785918995505199,0.27961989992763847,0.2787746995454654,5.964160012081266e-06,0.00014569994527846575,9.900075383484364e-06,6.990006659179926e-05,0.27970010007265955,3.3400021493434906e-05,1.3936690926946844,0.054407806128254826,0.052392466886599126
1000,1.0,0.013633723444628688,1,datasets_sb01.npz,1.0429855918136233,1.040172246209815,1.0429855918136215,0.5557007396962514,unconstrained_1tok,0.061809279233405096,0.07181884559473925,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.3491889476540361,0.9991596308346142,0.9997402046143101,0.6505173579097138,0.6499706831805782,17,4.800036549568176e-06,0.09831170365214348,0.18299469561316073,0.2813063992653042,0.28245610010344535,0.2815429993206635,6.099823187105357e-06,0.00017300003673881292,9.399955160915852e-06,6.349990144371986e-05,0.28252949996385723,5.879998207092285e-05,1.530270443930995,0.04816192206533178,0.05817148842666593
1000,1.0,0.015939149383691592,1,datasets_sb01.npz,1.3379313458287785,1.3388831228982618,1.3379313458287814,0.8207358158511269,unconstrained_1tok,0.06963015832696375,0.0737866140184628,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.32680459702450576,0.9992309200462677,0.9997331198213452,0.6729438706626756,0.672426323021762,18,4.00003045797348e-06,0.08507079863920808,0.17503990104887635,0.2601106996880844,0.2610959999728948,0.2603108995826915,5.834663368295878e-06,0.00016279995907098055,8.699949830770493e-06,6.049999501556158e-05,0.26116569992154837,3.339990507811308e-05,1.85512687580643,0.05367506979388847,0.05783152548538752
1000,1.0,0.014382013545103581,1,datasets_sb01.npz,1.3636228265928576,1.3604445446697513,1.3636228265928598,0.890533845557228,unconstrained_1tok,0.05826040815736419,0.058885966419161766,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.322890323165717,0.9991914542904033,0.999746492717525,0.6768483939896941,0.6763011311246864,19,4.200031980872154e-06,0.08442199940327555,0.1768237992655486,0.26124579866882414,0.26225399994291365,0.26145719876512885,5.894126642184953e-06,0.000161800067871809,8.600065484642982e-06,5.75000885874033e-05,0.2623205001000315,4.539999645203352e-05,1.8367118076284872,0.04386401259871551,0.044489570860513084
1000,1.0,0.014632443967376646,1,datasets_sb01.npz,1.0996349422606686,1.1029213736532533,1.099634942260669,0.6194256553489939,unconstrained_1tok,0.060027321750369414,0.06274141720976135,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_2.csv,0.4451150047711082,0.9993208390685192,0.9998049636213503,0.5545824850545436,0.554205834297411,20,6.9999368861317635e-06,0.1667967000976205,0.20767600135877728,0.37447270145639777,0.37575389991980046,0.3747272015316412,6.92253337862591e-06,0.00020970008336007595,1.2199976481497288e-05,6.0399994254112244e-05,0.3758271998958662,3.7800054997205734e-05,1.5798442291723434,0.04538024533902539,0.04809434079841733
