acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
507,1.0,0.014894143754683608,1,datasets_sb01.npz,1.0191075178008335,1.0202707766263737,1.0191075178008304,0.43979106065384077,constrained_1to1,0.08736140085416064,0.2640626070230179,0.07962898656958758,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9214767056587194,0.9991625225685522,0.9997728912138432,0.07775093156028864,0.07768581690983285,11,1.2500007869675756e-05,0.26594260064302944,0.02242049967753701,0.28836310032056645,0.2892229999997653,0.2886048003274482,2.242049967753701e-05,0.00018810000619851053,8.400005754083395e-06,5.679999594576657e-05,0.2892887000052724,4.1099992813542485e-05,1.5984239749478264,0.07245236295572234,0.24915356912457962,0.0647199486711493
465,1.0,0.01078413885721384,1,datasets_sb01.npz,1.155904182293049,1.1618247612091073,1.1559041822930498,0.6116869392414979,constrained_1to1,0.07709610777661158,0.25025153624140223,0.0708556652962301,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9206280889373567,0.9992212702684968,0.9997734429469242,0.07865443187575626,0.07859318133114011,12,1.1800002539530396e-05,0.2768753998389002,0.023636600672034547,0.30051200051093474,0.30140100000426173,0.30074620051891543,2.3636600672034548e-05,0.00018060000729747117,8.899980457499623e-06,5.8900011936202645e-05,0.3014693000004627,4.1799998143687844e-05,1.7001214253446,0.06630118478054052,0.23945661324533118,0.06006074230015904
448,1.0,0.020854139007819815,1,datasets_sb01.npz,1.1447789239459931,1.1544070156677746,1.1447789239459856,0.5263729012522486,constrained_1to1,0.09954862789043525,0.3028803794314138,0.10375854935323749,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9190756943340378,0.9991934124189679,0.9997700355496624,0.08018239220670152,0.08011771808493015,13,1.1900003300979733e-05,0.2675455993739888,0.023322500026552007,0.2908680994005408,0.2917171999870334,0.29110289938398637,2.3322500026552005e-05,0.0001858999894466251,7.499998901039362e-06,5.910001345910132e-05,0.29178430000320077,3.6999990697950125e-05,1.7631849466397376,0.07867363474360763,0.2820053862845862,0.08288355620640986
500,1.0,0.025134366866944428,1,datasets_sb01.npz,0.7699052484708659,0.7576795225674802,0.7699052484708621,0.14355494019998993,constrained_1to1,0.10212273757575528,0.28564792875376316,0.09606691598395563,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9223949919534384,0.999233419070152,0.9997961127693701,0.07689737517808036,0.07683842711671347,14,1.1099997209385037e-05,0.2649575000978075,0.022071799758123234,0.28702929985593073,0.2878455999889411,0.28724949984462,2.2071799758123234e-05,0.00017029998707585037,7.90000194683671e-06,5.020000389777124e-05,0.2879042999993544,3.880000440403819e-05,1.396255556741742,0.07696323634194391,0.26048842751995177,0.07090741475014425
495,1.0,0.013149134813435975,1,datasets_sb01.npz,1.29927271302087,1.3133829162905366,1.2992727130208657,0.7318329353160028,constrained_1to1,0.08381609259728998,0.2775058003660415,0.08602228889147898,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9219273332650997,0.9992487019922334,0.9997847234850772,0.07737950379417628,0.07732136872713374,15,1.1899974197149277e-05,0.27217359983478673,0.0228270000370685,0.29500059987185523,0.29583489999640733,0.2952223998727277,2.28270000370685e-05,0.00017370001296512783,6.799993570894003e-06,5.640002200379968e-05,0.29589860001578927,3.6200013710185885e-05,1.8667124907257375,0.07065380864904057,0.2643435164177921,0.07286000494322957
494,1.0,0.012656027657968385,1,datasets_sb01.npz,0.8662554128317934,0.846862198951253,0.8662554128317886,0.28563566606945423,constrained_1to1,0.08775491730798703,0.27317341591335426,0.08389028811015507,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9219363132330819,0.9991705644002626,0.9998022724496419,0.07729836518306507,0.07723425116718073,16,1.1000025551766157e-05,0.2696554007998202,0.02259009939734824,0.29224550019716844,0.29327480000210926,0.29248810024000704,2.259009939734824e-05,0.00017129999469034374,8.299975888803601e-06,4.919999628327787e-05,0.2933327999780886,6.030002259649336e-05,1.4468751595941325,0.07508623362236068,0.2605047322277279,0.07122160442452873
479,1.0,0.01517769501825829,1,datasets_sb01.npz,1.0844217267775258,1.069412020292836,1.0844217267775247,0.515913821836955,constrained_1to1,0.08413193408473477,0.24990630416037315,0.07287057041109649,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9220304507967542,0.9992225735541335,0.9997736247753485,0.07725218064561397,0.0771921227573792,17,1.1199997970834374e-05,0.2726621994515881,0.022827200504252687,0.2954893999558408,0.2963434999983292,0.295719299960183,2.2827200504252687e-05,0.00017630000365898013,8.500006515532732e-06,5.8200006606057286e-05,0.2964106000144966,4.2400002712383866e-05,1.6529296317180966,0.06893906137145822,0.2347134314470966,0.057677697697819934
455,1.0,0.014699219382832052,1,datasets_sb01.npz,1.2608632416082761,1.2856163312749036,1.260863241608278,0.6680655711331156,constrained_1to1,0.09147466631632052,0.2791558722627843,0.0880585209737165,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9176101984256352,0.999293184886561,0.9998118421668812,0.08174076206693878,0.08168298646092585,18,1.2300006346777081e-05,0.40634670047438703,0.03617179940920323,0.44251849988359027,0.44369299997924827,0.4428314998804126,3.617179940920323e-05,0.00018579998868517578,1.4899997040629387e-05,6.790002225898206e-05,0.443776500003878,0.00011490000179037452,1.8536609120834366,0.07676074771410564,0.26444195366056944,0.07334460237150162
455,1.0,0.016442508007345473,1,datasets_sb01.npz,1.3719428208080409,1.3706246828401716,1.3719428208080404,0.8333801804024186,constrained_1to1,0.07550232133503634,0.23961223260394476,0.06843767757202134,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9205587300015322,0.999088004149413,0.9997840106385273,0.07860095789533353,0.07852927414788083,19,2.4300010409206152e-05,0.439387100195745,0.037482399464352056,0.47686949966009706,0.4781610000063665,0.47730479965684935,3.748239946435206e-05,0.0003646999830380082,9.700015652924776e-06,9.259997750632465e-05,0.47826430000714026,4.630000330507755e-05,1.9105054612136632,0.05904337081968353,0.22315328208859195,0.05197872705666852
427,1.0,0.008981887865175014,1,datasets_sb01.npz,1.0261681390948392,1.0270191102499577,1.0261681390948396,0.4745906854093668,constrained_1to1,0.0791955662781522,0.2852064634861788,0.08844790500020569,1000,1000,0.5,results\constrained_1to1_beta1_profile_3.csv,0.9205384083932541,0.9984886070242824,0.9991884601842683,0.07806819034554363,0.0779501986310284,20,1.990000600926578e-05,0.2961280003655702,0.025075799378100783,0.32120379974367097,0.32233480000286363,0.3216899997496512,2.507579937810078e-05,0.00042830000165849924,7.399998139590025e-06,0.0002516999957151711,0.3225965999881737,3.7999998312443495e-05,1.5777455927803117,0.07020469652511202,0.2762155937331386,0.0794570352471655
