acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,k,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1000,1.0,0.014475968367094484,1,datasets_sb01.npz,1.0859523355162337,1.0892931468205576,1.085952335516236,2,0.5885444428715523,unconstrained_1tok,0.06440405343222172,0.06661159259055163,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.33071325141427466,0.999287545387094,0.9997668270587062,0.6690509624172627,0.6685742939728193,32,1.1500000255182385e-05,0.08963479987141909,0.1812068998842733,0.2708416997556924,0.271837799999048,0.27103479974903166,6.040229996142443e-06,0.00015199999324977398,8.199996955227107e-06,5.450000026030466e-05,0.2719012000015937,2.9599999834317714e-05,1.5833602281609152,0.049913609096760146,0.05212114825509005
1000,1.0,0.013357490157711522,1,datasets_sb01.npz,0.7678436610774082,0.7664241205224133,0.7678436610774088,2,0.29299719889731474,unconstrained_1tok,0.05869407607375858,0.0591505461368053,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3257786867860006,0.9992511567139797,0.999757929468092,0.6739771732090677,0.673472469927979,33,1.1600001016631722e-05,0.08692150021670386,0.17969020017335424,0.2666117003900581,0.2676257999992231,0.26681150039075874,5.989673339111808e-06,0.0001536999989184551,9.60000033956021e-06,5.4600001021753997e-05,0.2676906000051531,3.4500000765547156e-05,1.2426901232575016,0.04532322842588935,0.045779698488936066
1000,1.0,0.01553629983287965,1,datasets_sb01.npz,0.7943030892037171,0.794101067583002,0.7943030892037164,2,0.26791896826574324,unconstrained_1tok,0.07212626061423458,0.07763149223126596,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.319534668152424,0.9992150697746737,0.9997049367155697,0.6802143224036041,0.6796804016222496,34,1.1999996786471456e-05,0.08451120016252389,0.17976330017700093,0.2642745003395248,0.26528849999886006,0.2644821003341349,5.992110005900031e-06,0.00016289999621221796,9.200004569720477e-06,6.839999696239829e-05,0.26536679999844637,3.270000161137432e-05,1.3206872101416909,0.05657442448152204,0.06207965609855343
1000,1.0,0.015362940830445981,1,datasets_sb01.npz,0.6778442401051425,0.6788709601876066,0.6778442401051443,2,0.17295628623333514,unconstrained_1tok,0.06635564503458462,0.06839033879041265,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3207499333425708,0.9992109394287503,0.9997290286466757,0.6789967756698663,0.6784610060861794,35,1.1800002539530396e-05,0.08564869997644564,0.1811669999442529,0.26681569992069853,0.26785240000026533,0.2670263999243616,6.038899998141763e-06,0.00016410000534961,9.60000033956021e-06,6.25000029685907e-05,0.2679250000001048,3.479999577393755e-05,1.18273219397695,0.05097734126330819,0.05301203501913622
1000,1.0,0.01364161017540802,1,datasets_sb01.npz,0.7116882863889413,0.708048251813036,0.7116882863889428,2,0.2382657314640279,unconstrained_1tok,0.058342595666293386,0.05847856042337056,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.33799702934311154,0.9992831804370665,0.9997443017481381,0.6617605139763502,0.6612861510939549,36,1.2399999832268804e-05,0.09670940000069095,0.18921049994241912,0.28591989994311007,0.28698370000347495,0.28612499994051177,6.307016664747304e-06,0.00015949999942677096,9.900002623908222e-06,6.289999873843044e-05,0.28705710000213003,3.319999814266339e-05,1.1851108413138547,0.04468734388070996,0.044823308637787135
1000,1.0,0.017191260451407942,1,datasets_sb01.npz,0.7524298443786915,0.7514214603719869,0.7524298443786924,2,0.21149655007956647,unconstrained_1tok,0.07616847898826111,0.08320863896910498,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3203324844678541,0.9992536644758275,0.9997325186811699,0.6794282614556245,0.6789211800079733,37,1.2399999832268804e-05,0.08725779994711047,0.1849364999725367,0.27219429991964716,0.2732170000017504,0.27239759992517065,6.1645499990845566e-06,0.00015920000441838056,8.000002708286047e-06,6.44999963697046e-05,0.27329009999812115,3.170000127283856e-05,1.2933631386778166,0.05896002727640176,0.06600018725724563
1000,1.0,0.019558601373825913,1,datasets_sb01.npz,0.9467823064041112,0.9464368922522632,0.9467823064041087,2,0.3993913018858397,unconstrained_1tok,0.0779979466439823,0.07446501724128063,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3236099941557495,0.9992951323800864,0.9997546420345916,0.6761617427426205,0.6756851382243368,38,1.1499992979224771e-05,0.09058190001087496,0.18913150006119395,0.2797134000720689,0.2807452999986708,0.27991070006100927,6.304383335373132e-06,0.00015159999747993425,9.399998816661537e-06,5.8999998145736754e-05,0.28081419999944046,3.4199998481199145e-05,1.4941733109223827,0.058419786668782565,0.0548868572660809
1000,1.0,0.01966430936426461,1,datasets_sb01.npz,1.141089921062283,1.1426099602304656,1.141089921062282,2,0.5976734869726161,unconstrained_1tok,0.07686938276726604,0.0719254222711312,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.31617368433862836,0.9992144270638518,0.9997314204356921,0.6835777428997988,0.6830407427252234,39,1.219999830937013e-05,0.08460030004061991,0.1827648999169469,0.2673651999575668,0.2683772000018507,0.2675753999501467,6.092163330564896e-06,0.00016399999731220305,8.900002285372466e-06,6.269999721553177e-05,0.2684492999978829,3.399999695830047e-05,1.6845063551519497,0.057185409093637174,0.052241448597502335
1000,1.0,0.01802730268186627,1,datasets_sb01.npz,1.3323654210676619,1.330953384088637,1.3323654210676619,2,0.812085594562945,unconstrained_1tok,0.07046311377232878,0.06675696251151987,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3329298621052019,0.9992054355643026,0.999704612388862,0.6668053933101561,0.6662755734591007,40,1.309999788645655e-05,0.09054790010850411,0.18120889994315803,0.27175680005166214,0.2727812000011909,0.2719729000455118,6.040296664771934e-06,0.00016929999401327223,9.60000033956021e-06,7.029999687802047e-05,0.27286179999646265,3.3700001949910074e-05,1.8526452475723787,0.05241778378778065,0.048711632526971735
1000,1.0,0.021212247063614974,1,datasets_sb01.npz,1.0868209572148544,1.0853561998632388,1.0868209572148535,2,0.5113062910246621,unconstrained_1tok,0.0862185368075824,0.0761080055539164,1000,30000,0.5,results\unconstrained_1tok_beta1_profile_3.csv,0.3311645511613081,0.9992470224700817,0.9997370585871265,0.6685859014694002,0.6680824713087736,41,1.189999602502212e-05,0.08963260006566998,0.1808224000778864,0.2704550001435564,0.2714720000003581,0.2706588001383352,6.027413335929547e-06,0.00016229999891947955,8.300004992634058e-06,6.270000449148938e-05,0.27154340000561206,2.9599999834317714e-05,1.6623356234050468,0.06498507749690381,0.05487454624323782
