acceptance_count,beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarclus,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarclus,wiVarpaired
533,1.0,0.009482776535445972,1,datasets_sb01.npz,1.0992550213367926,1.0943964336189809,1.0992550213367887,0.5470914870457201,constrained_1to1,0.07936395475864445,0.28016338313546213,0.08573491912982699,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.86002774023591,0.999443502108211,0.9998392335034771,0.13949338964955946,0.13941576187230098,11,3.2999960239976645e-06,0.3032131000654772,0.049152699823025614,0.3523657998885028,0.3532507999916561,0.35256199989817105,4.915269982302561e-05,0.00015269999857991934,8.400005754083395e-06,4.7900015488266945e-05,0.3533076000167057,4.020001506432891e-05,1.651418555627865,0.06987169544666304,0.2706711238234807,0.07624265981784557
488,1.0,0.010224366690862656,1,datasets_sb01.npz,1.1484432959832807,1.1378952631706212,1.148443295983281,0.6177387692747479,constrained_1to1,0.07331510169432731,0.2597232963158233,0.07510467193869234,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8584690287146531,0.9994505762390995,0.999829626732717,0.1410590487175017,0.14098154752444628,12,3.1999952625483274e-06,0.32531040025060065,0.05342390012810938,0.37873430037871003,0.3796896999992896,0.3789425003924407,5.342390012810938e-05,0.00016490000416524708,7.800001185387373e-06,5.639999289996922e-05,0.3797543999971822,4.010001430287957e-05,1.6791478226918133,0.06308051063677379,0.24948870525826977,0.06487008088113883
426,1.0,0.024846009075045687,1,datasets_sb01.npz,1.0828556649958674,1.0900075596949956,1.0828556649958596,0.4371185303142473,constrained_1to1,0.10854239043805414,0.30091643733567297,0.10495056233485398,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8596038401024263,0.9994236923977255,0.9998468465313971,0.139900478004335,0.13981985229529925,13,4.0000013541430235e-06,0.3405257004778832,0.055388599867001176,0.3959143003448844,0.396926599991275,0.3961426003370434,5.538859986700118e-05,0.0001860999909695238,7.599999662488699e-06,5.2799994591623545e-05,0.3969873999885749,3.819999983534217e-05,1.7285927996774875,0.08367153535393342,0.27604558225155224,0.08007970725073324
552,1.0,0.016841117890808086,1,datasets_sb01.npz,0.7458592504943706,0.7482133083733191,0.745859250494367,0.1424421636548412,constrained_1to1,0.09478138814293635,0.2854191610069291,0.09258325835313193,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8594444562525259,0.9993887447300841,0.9998369148994928,0.1400298824811706,0.13994428847755827,14,3.5999983083456755e-06,0.31340449998970143,0.05103200030862354,0.364436500298325,0.3653937000199221,0.36465940027846955,5.103200030862354e-05,0.00018099998123943806,7.399998139590025e-06,5.1799986977130175e-05,0.3654533000080846,3.8300000596791506e-05,1.3492763373339,0.07792342913423746,0.2685612019982302,0.07572529934443303
473,1.0,0.00856339324307883,1,datasets_sb01.npz,1.2693336783551454,1.2625948613877036,1.2693336783551412,0.7292511133799757,constrained_1to1,0.0759290860553307,0.266071058924552,0.07770198766020968,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8572047856362573,0.9993957339345774,0.9998391124118069,0.14227692141382317,0.14219094829832002,15,3.2999960239976645e-06,0.3057057998084929,0.05070970006636344,0.3564154998748563,0.35733490000711754,0.35663099988596514,5.070970006636344e-05,0.00017220000154338777,7.800001185387373e-06,4.9299997044727206e-05,0.35739240000839345,4.0000013541430235e-05,1.8094162433303151,0.0673571294190088,0.2574991022882301,0.06913003102388778
471,1.0,0.022077125600055595,1,datasets_sb01.npz,0.8118732529953709,0.8469854069203752,0.8118732529953668,0.20508560602522263,constrained_1to1,0.0958432029663602,0.29069980088679476,0.09775173517624501,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8643811744366721,0.9993267160675625,0.9998120400234912,0.13503645950937143,0.13494554163089054,16,3.6999990697950125e-06,0.2996455997636076,0.04678009997587651,0.3464256997394841,0.3473490999895148,0.3466590997413732,4.678009997587651e-05,0.00018020000425167382,8.200004231184721e-06,5.669999518431723e-05,0.3474143999919761,4.949999856762588e-05,1.4186608999655193,0.07374400024070456,0.2686005981611391,0.07565253245058937
505,1.0,0.008616432118271677,1,datasets_sb01.npz,0.9547769806979616,0.9604608693252895,0.9547769806979598,0.4049525434250607,constrained_1to1,0.07869296954978708,0.26570223130195386,0.07756849323505968,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.859387110089171,0.9993569544538656,0.9998139588439696,0.1400599092655398,0.13996984436469462,17,3.5999983083456755e-06,0.32675779951387085,0.0532196001149714,0.37997739962884225,0.38102749999961816,0.38022189962794073,5.32196001149714e-05,0.00017559999832883477,1.1099997209385037e-05,5.8999983593821526e-05,0.38109839998651296,6.53000024612993e-05,1.5046014179708624,0.07006792099939713,0.25707718275156394,0.06894344468466973
493,1.0,0.014443282264786783,1,datasets_sb01.npz,1.3261380182593372,1.2990632844166747,1.3261380182593376,0.7314975972404909,constrained_1to1,0.09204426028463944,0.2823420641501437,0.08930012612025903,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8625703907478718,0.9992171719020727,0.9997632167221235,0.1367538358994424,0.13664678115420095,18,7.300026481971145e-06,0.30675910020363517,0.04859620047500357,0.35535530067863874,0.35635970000294037,0.35563370073214173,4.859620047500357e-05,0.00023030000738799572,7.399998139590025e-06,7.650000043213367e-05,0.35644410000531934,4.080001963302493e-05,1.9207784392781835,0.07758653473758786,0.26788433860309213,0.07484240057320747
470,1.0,0.0102471009479881,1,datasets_sb01.npz,1.355978965963532,1.351665693589958,1.3559789659635326,0.8454037053303994,constrained_1to1,0.06785899020475614,0.24087914829194798,0.06608671858680541,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.862782849690782,0.9993706173249484,0.9998272527040909,0.1366737877483088,0.1365877676341663,19,3.7999998312443495e-06,0.30898730029002763,0.04891599965048954,0.35790329994051717,0.35884380000061356,0.358128699939698,4.891599965048954e-05,0.00018400000408291817,7.599999662488699e-06,5.390000296756625e-05,0.35890580000705086,3.759999526664615e-05,1.8665542265966644,0.057601642155820046,0.2306218002430119,0.05582937053786932
449,1.0,0.013815465584762975,1,datasets_sb01.npz,1.097557059706996,1.0990722637699775,1.097557059706995,0.5326108860396538,constrained_1to1,0.08308105454533805,0.26780575037243876,0.08155192885235234,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8610930140804862,0.9993565446545306,0.999816978195339,0.13835255426464535,0.13826353057404442,20,4.1000021155923605e-06,0.31033620005473495,0.049829899886390194,0.36016609994112514,0.36109309998573735,0.3603979999606963,4.98298998863902e-05,0.0001894000160973519,8.400005754083395e-06,5.7199998991563916e-05,0.36115919999429025,3.840000135824084e-05,1.6625032333743381,0.06925177349499032,0.253976469322091,0.0677226478020046
554,1.0,0.01308495603066951,1,datasets_sb01.npz,1.4007149032616588,1.4083999320672516,1.400714903261659,0.7953063329792642,constrained_1to1,0.09540804273515543,0.2930633465068548,0.09508101647648728,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8624347962262899,0.9993738805601995,0.9997294266568898,0.13702487827393323,0.13693908433390964,21,3.2999960239976645e-06,0.2986264999199193,0.047416499932296574,0.34604299985221587,0.3469469999836292,0.3462597998441197,4.741649993229657e-05,0.00017109999316744506,8.400005754083395e-06,5.460000829771161e-05,0.3470409000001382,4.2400002712383866e-05,2.0061234735440534,0.08231000174845525,0.2799653055201546,0.0819829754897871
520,1.0,0.013258157345794042,1,datasets_sb01.npz,1.3048426196551286,1.2992090932966793,1.3048426196551286,0.7330550841970331,constrained_1to1,0.08510542110194783,0.27630535501216585,0.0853256057819562,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8646085302694595,0.9993729014072911,0.9998059110377973,0.13484893471501969,0.1347643711378316,22,3.5999983083456755e-06,0.30759779960499145,0.04794450040208176,0.3555423000070732,0.35646820001420565,0.3557653999887407,4.794450040208176e-05,0.00017899999511428177,7.399998139590025e-06,6.14999735262245e-05,0.3565373999881558,4.049998824484646e-05,1.876630155113224,0.071834005598808,0.26303393950902604,0.07205419027881638
513,1.0,0.02440795322174353,1,datasets_sb01.npz,0.7940377387036137,0.7671419632897669,0.7940377387036106,0.15383644678042763,constrained_1to1,0.106689320642471,0.2957204097080298,0.10115288496287303,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8596939956759141,0.9994161960467081,0.9998098225539525,0.13980381839265685,0.1397222003707939,23,3.3999967854470015e-06,0.31351079960586503,0.050953500875039026,0.36446430048090406,0.3653786999930162,0.3646772004722152,5.095350087503903e-05,0.00016840000171214342,8.200004231184721e-06,6.0699996538460255e-05,0.36544819999835454,4.1099992813542485e-05,1.4342390306267998,0.08225695946750573,0.27128804853306454,0.07672052378790775
489,1.0,0.013681804979118818,1,datasets_sb01.npz,0.8850939512083205,0.9138742374175238,0.8850939512083177,0.34459496334056194,constrained_1to1,0.07604621925397526,0.24663808482830987,0.07019071708251173,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8663115019826402,0.9993804490864646,0.9998095511039579,0.13315144120085903,0.13306894710382447,24,3.3999967854470015e-06,0.29951360044651665,0.04600649923668243,0.3455200996831991,0.34648370000650175,0.34573429968440905,4.600649923668243e-05,0.00017350001144222915,6.999995093792677e-06,5.85000088904053e-05,0.3465497000142932,3.7299992982298136e-05,1.425592939076079,0.062350732469877324,0.23294259804421194,0.0564952302984138
526,1.0,0.0140493850167217,1,datasets_sb01.npz,1.3156239007512491,1.3155747793123849,1.31562390075125,0.6849809947867077,constrained_1to1,0.10352729978222652,0.312078377977546,0.1065557125469853,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.86343842212422,0.9993994306371626,0.9998400712301002,0.1360427115975655,0.13596100851294268,25,3.5999983083456755e-06,0.31514379958389327,0.049624000646872446,0.3647678002307657,0.3657293999858666,0.3649870002409443,4.9624000646872446e-05,0.0001728000061120838,8.800008799880743e-06,4.919999628327787e-05,0.365787899994757,4.2800005758181214e-05,1.9462668067157907,0.0894638653804881,0.2980149435758076,0.09249227814524688
464,1.0,0.016249340654886153,1,datasets_sb01.npz,0.982611219026902,0.9957997734446072,0.9826112190268989,0.37258284381841,constrained_1to1,0.09686969454381318,0.3071370252640161,0.10439099787359846,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8644630250219133,0.999064564643045,0.9998035999125807,0.13472756855231216,0.13460153962113175,26,5.1000097300857306e-06,0.2999723005632404,0.046707299596164376,0.3466796001594048,0.34769120000419207,0.34700420015724376,4.670729959616438e-05,0.0002817999920807779,8.099974365904927e-06,5.950001650489867e-05,0.347759500000393,3.7699996028095484e-05,1.592639594235394,0.08060410454827215,0.29087143526847503,0.08812540787805742
502,1.0,0.008994567900544868,1,datasets_sb01.npz,0.8833794213007194,0.8732708449428366,0.8833794213007133,0.2842430660949623,constrained_1to1,0.09344137133726549,0.28245661519105836,0.08715598854702969,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8612357916128348,0.9994325771543143,0.9998223070060515,0.1382752460750953,0.1381967855414795,27,3.1999952625483274e-06,0.3097834999207407,0.049708900070982054,0.3594923999917228,0.3606703999976162,0.35969650000333786,4.970890007098205e-05,0.0001604999997653067,8.199975127354264e-06,5.530001362785697e-05,0.3607344999909401,4.040001658722758e-05,1.4825157765064767,0.08443780886882007,0.27345305272261294,0.07815242607858428
481,1.0,0.010803373328933365,1,datasets_sb01.npz,0.9881254633444863,0.9897512350489809,0.9881254633444837,0.44898734013524844,constrained_1to1,0.07566376402998212,0.25295406920401475,0.07206566639810749,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.861017317392484,0.9993571133534513,0.9998224534453367,0.13842878998154434,0.1383397959609673,28,4.6000059228390455e-06,0.3150030997931026,0.05061160057084635,0.36561470036394894,0.3665993000031449,0.3658499003795441,5.061160057084635e-05,0.0001841000048443675,8.600007276982069e-06,5.599998985417187e-05,0.3666644000040833,4.650000482797623e-05,1.527263586553724,0.06484958732771982,0.24213989250175247,0.0612514896958452
488,1.0,0.017285020451934037,1,datasets_sb01.npz,0.7036141376058633,0.7140760712718928,0.7036141376058641,0.07714528450155123,constrained_1to1,0.10216139731097254,0.3088827919501383,0.10592535525036478,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8601306557185848,0.9994053546436258,0.9996656858386663,0.13935756725528486,0.13927469892504088,29,3.4999975468963385e-06,0.3313839999609627,0.053658600023481995,0.3850425999844447,0.38603460000013,0.3852717000117991,5.3658600023482e-05,0.00018510001245886087,7.800001185387373e-06,0.00012069998774677515,0.38616369999363087,4.050001734867692e-05,1.3300829907101754,0.08485909183858657,0.2915804864777523,0.08862304977797882
448,1.0,0.011887793589600957,1,datasets_sb01.npz,1.031974257759376,1.052928780191762,1.031974257759376,0.4448996387616957,constrained_1to1,0.08971694301105569,0.2894282978471423,0.0923863149648577,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.858573988496263,0.9993419975820608,0.9997942251719028,0.1408606957642032,0.14076800908579776,30,3.9000005926936865e-06,0.32803149984101765,0.05378259971621446,0.3818140995572321,0.3828640000137966,0.38206549957976677,5.378259971621446e-05,0.00020710000535473228,7.400027243420482e-06,7.059998461045325e-05,0.38294280000263825,4.040001658722758e-05,1.6190488767570563,0.07781726162786513,0.27752861646395177,0.08048663358166715
569,1.0,0.014595896995958915,1,datasets_sb01.npz,0.5281540140730592,0.5478507733740247,0.528154014073057,-0.12463553282521733,constrained_1to1,0.11092622671273875,0.31286155851752984,0.107691534811618,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.861439353926865,0.9994088252236286,0.9998355967169866,0.13805108361524768,0.13796947129676362,31,3.4999975468963385e-06,0.3194106000883039,0.05115730018587783,0.37056790027418174,0.37158580002142116,0.3707871002552565,5.115730018587783e-05,0.00017579999985173345,7.499998901039362e-06,5.299999611452222e-05,0.3716468999919016,3.989998367615044e-05,1.1809435609713357,0.09631573381978388,0.298251065624575,0.09308104191866313
461,1.0,0.011912411247390628,1,datasets_sb01.npz,1.1187281203925463,1.1223187729202146,1.1187281203925463,0.5615520173518613,constrained_1to1,0.08081143528727716,0.26897923585605027,0.08091285663953197,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8596025548663331,0.9993502580002155,0.9998164293032635,0.13983856212088186,0.13974770313388243,32,3.4999975468963385e-06,0.3233388992084656,0.05256600069697015,0.37590489990543574,0.37689730001147836,0.37614929990377277,5.256600069697015e-05,0.00020290000247769058,7.700000423938036e-06,6.089999806135893e-05,0.37696650001453236,3.7999998312443495e-05,1.6759042234332313,0.06888711162863914,0.2570549121974123,0.06898853298089395
479,1.0,0.01216461323155768,1,datasets_sb01.npz,0.8621083011982371,0.8447996630417351,0.8621083011982368,0.3268516470329702,constrained_1to1,0.07457821892654003,0.2574691654882845,0.07482302831463943,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.861524810569169,0.9993996576769792,0.9998360056901918,0.13795766893525735,0.13787484710781023,33,3.2999960239976645e-06,0.3203045000846032,0.05126019986346364,0.37156469994806685,0.3725128000078257,0.3717878999595996,5.126019986346364e-05,0.00017590000061318278,7.299997378140688e-06,5.339999916031957e-05,0.37257390000741,4.400001489557326e-05,1.397364955363504,0.06240144108175079,0.2452923876434953,0.06264625046985019
539,1.0,0.014482694974110984,1,datasets_sb01.npz,0.6798735898733964,0.6796607047554571,0.6798735898733959,0.0868214882542453,constrained_1to1,0.09155320575668782,0.2798401936771068,0.08785239451303496,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8611179541191141,0.9993676340376982,0.9998040209896208,0.13833715962965545,0.13824967991858417,34,2.1499989088624716e-05,0.3274984001473058,0.05257880035787821,0.380077200505184,0.38108849999844097,0.3803177004738245,5.257880035787821e-05,0.0001784999913070351,7.599999662488699e-06,6.659998325631022e-05,0.381163199985167,4.049998824484646e-05,1.2729256914925475,0.07705602808760273,0.2653430160080217,0.07335521684394987
519,1.0,0.011543442865713226,1,datasets_sb01.npz,0.6769005036453905,0.6724451604136118,0.6769005036453914,0.11753652690043703,constrained_1to1,0.08144732884213056,0.2779713292245904,0.08543778108895345,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8610110235086768,0.9993930634977872,0.9998251408535542,0.13846608010744602,0.1383820399891105,35,4.1000021155923605e-06,0.324296099395724,0.05212100027711131,0.3764170996728353,0.377380699996138,0.3766456996963825,5.2121000277111306e-05,0.00018659999477677047,7.099995855242014e-06,5.840000812895596e-05,0.37744670000392944,3.7900026654824615e-05,1.2362644803903438,0.06989234253355162,0.26641634291601146,0.0738827947803745
481,1.0,0.009149740883277347,1,datasets_sb01.npz,0.716210292822094,0.7189749334865001,0.7162102928220927,0.19132439120878075,constrained_1to1,0.07171626658486588,0.25109228114464277,0.069946212867554,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8585455527692919,0.9994405951952372,0.9998455839034212,0.14097390390513598,0.14089504242594528,36,3.600027412176132e-06,0.3356494996987749,0.05508309995639138,0.39073259965516627,0.39173800000571646,0.39095129969064146,5.508309995639138e-05,0.0001720000000204891,8.700008038431406e-06,5.119998240843415e-05,0.391798500000732,4.3100008042529225e-05,1.2410961944354073,0.06255737596070525,0.24193339052048213,0.060787322243393366
463,1.0,0.01047462854647811,1,datasets_sb01.npz,0.6910562485118521,0.6771893719088405,0.6910562485118504,0.09202238433799936,constrained_1to1,0.09340940504661024,0.29651272748491625,0.0959125250176131,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8728484838829718,0.9994156591575206,0.9998356439451518,0.12664117688654336,0.1265671752745489,37,3.9000005926936865e-06,0.36357430019415915,0.0527200001233723,0.41629430031753145,0.41731789999175817,0.416537700308254,5.2720000123372304e-05,0.00018679999629966915,9.100011084228754e-06,5.900001269765198e-05,0.41738649999024346,5.269999383017421e-05,1.290090112685705,0.08292430187158566,0.28602762430989165,0.08542742184258852
445,1.0,0.029252323218272834,1,datasets_sb01.npz,0.9371764720676108,0.9237814997268837,0.9371764720676081,0.29843431201296766,constrained_1to1,0.10620354722804855,0.2881005083665916,0.09973877027358981,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8642660180051749,0.9992964972722009,0.9998111681578332,0.13512554045333033,0.13503047926702608,38,5.0000089686363935e-06,0.34939060066244565,0.05458779967739247,0.4039784003398381,0.40504570002667606,0.40426280032261275,5.4587799677392465e-05,0.00023849998251534998,8.600007276982069e-06,6.729998858645558e-05,0.40512219999800436,4.089999129064381e-05,1.5759186321222538,0.07692197168655744,0.25881893282510054,0.0704571947320987
516,1.0,0.009445486303175512,1,datasets_sb01.npz,1.0896026855112908,1.0886266995498801,1.089602685511289,0.5048670237760083,constrained_1to1,0.08900348659542864,0.2836338532107081,0.08790745070924695,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8617069361910262,0.9993564670304504,0.9998349939211539,0.13773816989291573,0.13764953083942424,39,4.599976819008589e-06,0.3173489995242562,0.0506935003795661,0.3680424999038223,0.36901639998541214,0.36827949990401976,5.06935003795661e-05,0.00019390002125874162,7.199996616691351e-06,5.319999763742089e-05,0.3690772999834735,3.850000211969018e-05,1.6743383472465734,0.07954855480594995,0.2741789214212294,0.07845251891976826
428,1.0,0.00993470060312097,1,datasets_sb01.npz,1.35828331288767,1.367370686224523,1.3582833128876701,0.809639166371804,constrained_1to1,0.07835547675607113,0.2644932981015075,0.07762458436692403,1000,1000,0.5,results\constrained_1to1_beta1_profile_2.csv,0.8624119787079055,0.9993889530398262,0.999823340953708,0.13706072487121246,0.1369769743319207,40,3.5999983083456755e-06,0.32150960009312257,0.05106539951520972,0.3725749996083323,0.37353490001987666,0.3728027996257879,5.106539951520972e-05,0.00018319999799132347,8.400005754083395e-06,5.6899996707215905e-05,0.3736008999985643,4.1000021155923605e-05,1.9069274594035357,0.06841084145234703,0.25454866279778343,0.06767994906319993
