beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.028506095162199274,1,datasets_sb01.npz,1.339467644322466,1.3317886442075744,1.339467644322462,0.7268402869752055,unconstrained_1to1,0.09769686562117035,0.09742213783980495,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8594022902654793,0.9980277040283515,0.9990189717541545,0.13889936441978187,0.13862541376287218,15,2.600019797682762e-06,0.07045869890134782,0.011365301674231887,0.0818240005755797,0.08258729998487979,0.08198570064269006,3.788433891410629e-07,0.00012169999536126852,1.0599964298307896e-05,7.010006811469793e-05,0.0826684000203386,3.7400051951408386e-05,1.9520950016697265,0.06916226436380887,0.06888753658244348
1.0,0.03532628716126943,1,datasets_sb01.npz,0.8768550619698183,0.8813468370818116,0.8768550619698136,0.2360061331364952,unconstrained_1to1,0.10690528675208705,0.10625145030810788,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8559254886878735,0.9980509525892035,0.9990030128577256,0.14240301412730447,0.14212546390133005,16,3.100023604929447e-06,0.06903450074605644,0.011463101138360798,0.08049760188441724,0.08126390003599226,0.08065480191726238,3.821033712786933e-07,0.0001233000075444579,1.0299962013959885e-05,6.999995093792677e-05,0.08134499995503575,3.0800001695752144e-05,1.5177039908031413,0.07154367330365635,0.07088983685967719
1.0,0.02729809866186295,1,datasets_sb01.npz,1.053958118111853,1.0502473210920162,1.0539581181118505,0.44016663012773616,unconstrained_1to1,0.09806851070433054,0.09682219952400582,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8543767149965004,0.9979078025115199,0.9989191924128379,0.14383201249031483,0.14353108751501956,17,2.800021320581436e-06,0.06121370010077953,0.010283600655384362,0.0714973007561639,0.07218279992230237,0.07164720084983855,3.427866885128121e-07,0.00011690007522702217,8.200062438845634e-06,6.950006354600191e-05,0.07226090005133301,3.0199997127056122e-05,1.6677496060959696,0.07074311394380572,0.06949680276348101
1.0,0.033435166973487196,1,datasets_sb01.npz,1.3201443402968533,1.3184471259906863,1.320144340296855,0.6724600696499181,unconstrained_1to1,0.10919796814958674,0.10769188287052153,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8628650823037858,0.998111323169993,0.9991292583605567,0.13550216065745685,0.1352462408662072,18,2.500019036233425e-06,0.06519420281983912,0.010218597366474569,0.07541280018631369,0.07607559999451041,0.07555550010874867,3.4061991221581895e-07,0.00011069991160184145,7.899943739175797e-06,5.7999975979328156e-05,0.07614189991727471,2.9499991796910763e-05,1.9678286109437886,0.07572936600912607,0.07422328073006085
1.0,0.027129325518769367,1,datasets_sb01.npz,1.3643283370479522,1.3639718131547274,1.364328337047953,0.7883352094450815,unconstrained_1to1,0.08636195414559997,0.08599854898299926,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8567782436995901,0.9980329531277742,0.9990038555761662,0.14153311169285585,0.14125470942818402,19,2.600019797682762e-06,0.056797800469212234,0.009364099591039121,0.06616190006025136,0.06679110007826239,0.06629230012185872,3.1213665303463737e-07,9.96000599116087e-05,7.4999406933784485e-06,5.8399979025125504e-05,0.06685770000331104,2.8199981898069382e-05,1.940321464650823,0.05920549930131183,0.058842094138711123
1.0,0.02740075813612146,1,datasets_sb01.npz,1.0901101175517265,1.0944352007857283,1.0901101175517265,0.49992341325657885,unconstrained_1to1,0.09067064398343608,0.09087270719729254,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8446742356431013,0.9973176876119618,0.9989457725839749,0.15305399058384225,0.15264345196886053,20,2.900022082030773e-06,0.058163001434877515,0.010510799242183566,0.06867380067706108,0.06936140009202063,0.06885850068647414,3.503599747394522e-07,0.0001537000061944127,8.899951353669167e-06,6.35999022051692e-05,0.06943459995090961,2.8099981136620045e-05,1.6802968218468741,0.0632424850891785,0.06344454830303496
1.0,0.03293709578225855,1,datasets_sb01.npz,1.4990415689280359,1.498193443416504,1.4990415689280356,0.8260462348941111,unconstrained_1to1,0.11789950011230581,0.11638838739097028,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8561533446134753,0.9980294761123134,0.9988190685257162,0.14215625379272082,0.1418761314988382,21,2.700020559132099e-06,0.05735140049364418,0.009503898909315467,0.06685529940295964,0.06749390007462353,0.0669872994767502,3.1679663031051554e-07,0.00010279996786266565,7.999944500625134e-06,7.139996159821749e-05,0.06757369998376817,2.650008536875248e-05,2.1720369029619606,0.084929467234265,0.08341835451292948
1.0,0.028829361902978277,1,datasets_sb01.npz,1.2581402767841028,1.2574288663000135,1.2581402767841028,0.6354122963484694,unconstrained_1to1,0.10094495460678948,0.10100764863244774,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8563338820586052,0.9979308241395226,0.999143534887324,0.14189053855813202,0.1415969420809174,22,2.800021320581436e-06,0.058311798493377864,0.009642001241445541,0.0679537997348234,0.06859559996519238,0.0680946996435523,3.2140004138151803e-07,0.00011129991617053747,8.500064723193645e-06,4.980002995580435e-05,0.06865440006367862,2.6799971237778664e-05,1.8808682572197362,0.07208676334190824,0.07214945736756649
1.0,0.034886332716404074,1,datasets_sb01.npz,0.8185130754521254,0.8085620818032299,0.8185130754521227,0.14810383808284666,unconstrained_1to1,0.11699514409362193,0.11564949419627149,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.857146426048826,0.9980991599144184,0.9990537467349897,0.1412211727316536,0.14095273386559243,23,2.600019797682762e-06,0.05839550099335611,0.009602799778804183,0.06799830077216029,0.06862699997145683,0.06812780082691461,3.200933259601394e-07,0.00010099995415657759,7.1999384090304375e-06,5.75000885874033e-05,0.06869200000073761,2.5900080800056458e-05,1.488922312821404,0.08207392504450145,0.08072827514715102
1.0,0.02815434573093795,1,datasets_sb01.npz,0.7960355253247753,0.794526305284017,0.796035525324773,0.21422768998411723,unconstrained_1to1,0.08811442036229236,0.08793153699922564,1000,30000,0.5,results\unconstrained_1to1_beta1_3.csv,0.8544462057775744,0.9980860729293068,0.9991964475581097,0.14391531056050144,0.1436398671517325,24,2.500019036233425e-06,0.0582152996212244,0.009786500129848719,0.06800179975107312,0.06863970006816089,0.06813219981268048,3.262166709949573e-07,9.940005838871002e-05,7.4999406933784485e-06,4.710000939667225e-05,0.06869490002281964,2.8499984182417393e-05,1.3778433606654334,0.05993192028562348,0.05974903692255675
