beta,bwVar,covers_true,dataset_file,est,est_med,estdiff,ll,method,miVar,miVarpaired,n_mcmc,n_sampling_draws,pstar,result_file,share_estimation_in_method,share_mcmc_in_method,share_method_in_sim,share_sampling_in_mcmc,share_sampling_in_method,sim,time_allocation,time_mcmc_estimation,time_mcmc_sampling,time_mcmc_total,time_method_call,time_method_total,time_per_sampling_draw,time_setup,time_sim_post,time_sim_prep,time_sim_total,time_summary,ul,wiVar,wiVarpaired
1.0,0.03561488650591525,1,datasets_sb01.npz,1.112674464502469,1.1162213947513888,1.1126744645024609,0.4499107627311837,unconstrained_1to1,0.11434186911328026,0.11399923919279584,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8583522293834097,0.9978804577937647,0.9990308962190044,0.13982459253570403,0.13952822841035495,13,3.200024366378784e-06,0.06196049856953323,0.010071900906041265,0.0720323994755745,0.07267719996161759,0.07218539947643876,3.3573003020137547e-07,0.00011629995424300432,1.00000761449337e-05,5.9999991208314896e-05,0.07274770003277808,3.350002225488424e-05,1.7754381662737546,0.07869136772085909,0.07834873780037467
1.0,0.03147038976660721,1,datasets_sb01.npz,0.7249776109911058,0.7234090157059427,0.7249776109911018,0.08774405370789451,unconstrained_1to1,0.1057024694210266,0.10491402415479756,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8583499082321078,0.9980585967714211,0.9989094177968654,0.13998044703111742,0.13970868853931326,14,2.300017513334751e-06,0.056990399840287864,0.009276000317186117,0.06626640015747398,0.066863700048998,0.0663953002076596,3.092000105728706e-07,9.910005610436201e-05,9.7999582067132e-06,6.290001329034567e-05,0.0669367000227794,2.7499976567924023e-05,1.362211168274317,0.07420060926465277,0.07341216399842374
1.0,0.028506095162199274,1,datasets_sb01.npz,1.339467644322466,1.3317886442075744,1.339467644322462,0.7268402869752055,unconstrained_1to1,0.09769686562117035,0.09742213783980495,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8858862157274096,0.9984462395870282,0.9992237762966625,0.11273518733084228,0.11256002385961866,15,2.499902620911598e-06,0.07645800476893783,0.00971469550859183,0.08617270027752966,0.08676330000162125,0.08630680036731064,3.238231836197277e-07,0.0001015000743791461,8.70006624609232e-06,5.809997674077749e-05,0.08683070004917681,3.0100112780928612e-05,1.9520950016697265,0.06916226436380887,0.06888753658244348
1.0,0.03532628716126943,1,datasets_sb01.npz,0.8768550619698183,0.8813468370818116,0.8768550619698136,0.2360061331364952,unconstrained_1to1,0.10690528675208705,0.10625145030810788,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8626283372524375,0.9981294769838426,0.9991621078829931,0.1357550727194871,0.13550113973140518,16,3.300025127828121e-06,0.06977490009739995,0.010960199288092554,0.0807350993854925,0.0814457000233233,0.08088639925699681,3.653399762697518e-07,0.00011139991693198681,1.0299962013959885e-05,5.7299970649182796e-05,0.08151399996131659,3.659992944449186e-05,1.5177039908031413,0.07154367330365635,0.07088983685967719
1.0,0.02729809866186295,1,datasets_sb01.npz,1.053958118111853,1.0502473210920162,1.0539581181118505,0.44016663012773616,unconstrained_1to1,0.09806851070433054,0.09682219952400582,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8592197668246273,0.9980427723674731,0.9990537343385699,0.1390952466030504,0.13882300554284574,17,2.6999041438102722e-06,0.06677160039544106,0.010788199491798878,0.07755979988723993,0.07823370001278818,0.07771189976483583,3.596066497266293e-07,0.00012019998393952847,8.999952115118504e-06,6.470002699643373e-05,0.07830779999494553,2.9199989512562752e-05,1.6677496060959696,0.07074311394380572,0.06949680276348101
1.0,0.033435166973487196,1,datasets_sb01.npz,1.3201443402968533,1.3184471259906863,1.320144340296855,0.6724600696499181,unconstrained_1to1,0.10919796814958674,0.10769188287052153,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8581340083151703,0.9979601542799283,0.9989581324424065,0.14011195273186902,0.13982614596475804,18,3.100023604929447e-06,0.05809670244343579,0.009466397925280035,0.06756310036871582,0.06817169999703765,0.06770120037253946,3.155465975093345e-07,0.00010750000365078449,9.699957445263863e-06,6.089999806135893e-05,0.06824279995635152,2.7499976567924023e-05,1.9678286109437886,0.07572936600912607,0.07422328073006085
1.0,0.027129325518769367,1,datasets_sb01.npz,1.3643283370479522,1.3639718131547274,1.364328337047953,0.7883352094450815,unconstrained_1to1,0.08636195414559997,0.08599854898299926,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8584452190938987,0.9979549289522313,0.9989357658171922,0.13979560179617123,0.13950970985833247,19,2.700020559132099e-06,0.057297698920592666,0.00931170117110014,0.0666094000916928,0.06720689998473972,0.06674590019974858,3.1039003903667134e-07,0.0001097000204026699,7.6000578701496124e-06,6.340001709759235e-05,0.06727850006427616,2.410006709396839e-05,1.940321464650823,0.05920549930131183,0.058842094138711123
1.0,0.02740075813612146,1,datasets_sb01.npz,1.0901101175517265,1.0944352007857283,1.0901101175517265,0.49992341325657885,unconstrained_1to1,0.09067064398343608,0.09087270719729254,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8603310377995395,0.9977077578583151,0.9989737344891662,0.13769234425285948,0.1373767200587757,20,3.600027412176132e-06,0.056148300995118916,0.008965699351392686,0.0651140003465116,0.06570499995723367,0.06526360032148659,2.988566450464229e-07,0.00011969998013228178,1.3599987141788006e-05,5.340005736798048e-05,0.06577250000555068,2.629996743053198e-05,1.6802968218468741,0.0632424850891785,0.06344454830303496
1.0,0.03293709578225855,1,datasets_sb01.npz,1.4990415689280359,1.498193443416504,1.4990415689280356,0.8260462348941111,unconstrained_1to1,0.11789950011230581,0.11638838739097028,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8577732758634766,0.9979609071540827,0.9988234567579153,0.1404740709637451,0.14018763129060605,21,2.700020559132099e-06,0.053508496610447764,0.008745002443902194,0.06225349905434996,0.06282210000790656,0.06238069909159094,2.915000814634065e-07,0.00010149995796382427,8.399947546422482e-06,6.530003156512976e-05,0.06289609998930246,2.3000058718025684e-05,2.1720369029619606,0.084929467234265,0.08341835451292948
1.0,0.028829361902978277,1,datasets_sb01.npz,1.2581402767841028,1.2574288663000135,1.2581402767841028,0.6354122963484694,unconstrained_1to1,0.10094495460678948,0.10100764863244774,1000,30000,0.5,results\unconstrained_1to1_beta1_profile_2.csv,0.8558942470120483,0.9982007588295932,0.9991516848275159,0.14256301706722968,0.14230651181754492,22,2.300017513334751e-06,0.05656040192116052,0.009404098149389029,0.06596450007054955,0.06654619995970279,0.06608340004459023,3.134699383129676e-07,9.14999982342124e-05,8.200062438845634e-06,4.7900015488266945e-05,0.0666027000406757,2.5099958293139935e-05,1.8808682572197362,0.07208676334190824,0.07214945736756649
